Dong,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
민락동,0.13839751047957233,0.1345848304060825,0.1345848304060825,0.1345848304060825,0.1345848304060825,0.1345848304060825,0.1345848304060825,0.1345848304060825,0.19572248489138808,0.1345848304060825,0.13839751047957233,0.13839751047957233,0.1345848304060825,0.14225643783304265,0.14225643783304265,0.5595760932528144,0.3407852932470623,0.6286744844317587,0.33273546523852754,0.6940769206356117,0.6344618730816483,0.6963462160770166,0.8923394048652763,0.6256731958161726,0.6816436301023123,0.1345848304060825,0.1345848304060825,0.1345848304060825
반송동,0.11218482662973674,0.10975891917677992,0.10975891917677992,0.10975891917677992,0.10975891917677992,0.10975891917677992,0.10975891917677992,0.10975891917677992,0.12217681071327643,0.10975891917677992,0.11218482662973674,0.11218482662973674,0.10975891917677992,0.1146403417095001,0.1146403417095001,0.5159104820502889,0.21858489813701673,0.555517216242885,0.17161688320990826,0.6638433607190709,0.5611111889345031,0.6665747517079722,0.8313185919268413,0.5527179338303018,0.6083574609174637,0.10975891917677992,0.10975891917677992,0.10975891917677992
반여동,0.11106898958175238,0.10867456907760509,0.10867456907760509,0.10867456907760509,0.10867456907760509,0.10867456907760509,0.10867456907760509,0.10867456907760509,0.12093106405848073,0.10867456907760509,0.11106898958175238,0.11106898958175238,0.10867456907760509,0.11349259953533611,0.11349259953533611,0.4727243041078266,0.21716963749617185,0.5534212938509068,0.17027020009939284,0.6614316933957199,0.5589429885969233,0.6641302077062148,0.8272145907994868,0.5506582898522521,0.6061177960139957,0.10867456907760509,0.10867456907760509,0.10867456907760509
범일동,0.1079034521133816,0.1079034521133816,0.1079034521133816,0.1079034521133816,0.1079034521133816,0.1079034521133816,0.1079034521133816,0.1204954932663209,0.1427904273667576,0.11017266033342885,0.11017266033342885,0.1117898120972614,0.11097029917854567,0.11530225470753903,0.11530225470753903,0.580890567387971,0.6660442628371765,0.14442890503198774,0.580890567387971,0.6340632777933513,0.6142534300816499,0.8612011316553116,0.9302274654235905,0.6771003818045364,0.5725084689581486,0.10863997531531369,0.1079034521133816,0.1079034521133816
부곡동,0.19776307113603867,0.19776307113603867,0.19914071031773625,0.19776307113603867,0.19776307113603867,0.19776307113603867,0.19776307113603867,0.19914071031773625,0.20334046783932036,0.19776307113603867,0.20052968450242797,0.19914071031773625,0.19914071031773625,0.20192970396487508,0.20052968450242797,0.33997379526714905,0.20763405496428772,0.3414660108773577,0.20476166433920862,0.20763405496428772,0.3861382577460397,0.6005421193662233,0.7546613739809086,0.4801695387219195,0.738207247102683,0.19914071031773625,0.19776307113603867,0.19776307113603867
사직동,0.13177992310273484,0.1271205196307721,0.1271205196307721,0.1271205196307721,0.1271205196307721,0.1271205196307721,0.1271205196307721,0.1271205196307721,0.15165984285977022,0.13177992310273484,0.1271205196307721,0.13177992310273484,0.13177992310273484,0.13177992310273484,0.13657280662098387,0.5678822505948107,0.2980009324667176,0.5572434577258074,0.5678822505948107,0.4052816127236883,0.5625469860243149,0.7035180479858191,0.67693256788032,0.6794815561662019,0.728717694878982,0.13177992310273484,0.1271205196307721,0.1271205196307721
석대동,0.15635729053786296,0.15322850882504674,0.15322850882504674,0.15322850882504674,0.15322850882504674,0.15322850882504674,0.15322850882504674,0.15322850882504674,0.16915034363018316,0.15322850882504674,0.15635729053786296,0.15635729053786296,0.15322850882504674,0.15951525634936353,0.15951525634936353,0.47891552233916124,0.26898870386896945,0.6594869243409568,0.1789959054038168,0.7295436571676482,0.6659720498070044,0.7325603907639046,0.878751983748028,0.6562130369321317,0.7135140128647687,0.15322850882504674,0.15322850882504674,0.15322850882504674
성북동,0.10502798117096213,0.10502798117096213,0.10502798117096213,0.10502798117096213,0.10502798117096213,0.10502798117096213,0.10502798117096213,0.10716860951051319,0.10911069428040696,0.10530730939750581,0.10544766974676403,0.10530730939750581,0.10572978823070768,0.10615647626598011,0.10601377747650788,0.2924329075987245,0.11066095191845199,0.11177584978419283,0.10673199024730065,0.10572978823070768,0.10911069428040696,0.45542334948458413,0.3560628075008146,0.5512671034231986,0.11258738814102301,0.10502798117096213,0.10502798117096213,0.10502798117096213
송정동,0.15265199656466902,0.14911469862210877,0.14911469862210877,0.14911469862210877,0.14911469862210877,0.14911469862210877,0.14911469862210877,0.14911469862210877,0.16766225583692956,0.14911469862210877,0.15265199656466902,0.15265199656466902,0.14911469862210877,0.15710900192153382,0.15710900192153382,0.4448503086340165,0.227647082522043,0.710056000694551,0.2202220665751803,0.7821899168689554,0.7173031045469807,0.7854216325717067,0.9688164268904126,0.7064123151424733,0.7661660782453039,0.14911469862210877,0.14911469862210877,0.14911469862210877
수안동,0.1529271123291554,0.14784571366653398,0.14784571366653398,0.14784571366653398,0.14784571366653398,0.14784571366653398,0.14784571366653398,0.14784571366653398,0.21619602832831372,0.1529271123291554,0.14784571366653398,0.1529271123291554,0.1529271123291554,0.1529271123291554,0.15814732982184093,0.5452250776674324,0.36501740760655327,0.5337514521912473,0.5452250776674324,0.432992016148388,0.5394771986808219,0.7736562060017195,0.720190253094948,0.7500352567712993,0.7584191942800061,0.1529271123291554,0.14784571366653398,0.14784571366653398
수영동,0.26944836027787394,0.26384491899285517,0.26384491899285517,0.26384491899285517,0.26384491899285517,0.26384491899285517,0.26384491899285517,0.26384491899285517,0.3749083417689476,0.26384491899285517,0.26944836027787394,0.26944836027787394,0.26384491899285517,0.2750403235908657,0.2750403235908657,0.5731717047209683,0.401031676746114,0.8598822845107459,0.3908269393752845,0.8814499833678817,0.8651950051783677,0.8835017729036906,0.9848728191158571,0.8571035691113172,0.8701965698213819,0.26384491899285517,0.26384491899285517,0.26384491899285517
안락동,0.03770291331909354,0.03668528296861332,0.03668528296861332,0.03668528296861332,0.03668528296861332,0.03668528296861332,0.03668528296861332,0.03668528296861332,0.0420091498873506,0.03770291331909354,0.03668528296861332,0.03770291331909354,0.03770291331909354,0.03770291331909354,0.03874455557119892,0.051607743869292094,0.04666339672691508,0.04910377556047645,0.051607743869292094,0.059394243122193505,0.05034843395616706,0.14039908518329958,0.23742169590101686,0.1284562229325041,0.12504879747662834,0.03770291331909354,0.03668528296861332,0.03668528296861332
암남동,0.27596818727786976,0.27596818727786976,0.27596818727786976,0.27596818727786976,0.27596818727786976,0.27596818727786976,0.27596818727786976,0.278485886399787,0.2810767970444951,0.2767994695496834,0.2767994695496834,0.2767994695496834,0.2767994695496834,0.2776386651952483,0.2776386651952483,0.46203594305965223,0.4648354890776313,0.28020484502594245,0.278485886399787,0.4629600815677961,0.46203594305965223,0.558647851936841,0.5576022414525275,0.5228646980446616,0.5454784807934264,0.27596818727786976,0.27596818727786976,0.27596818727786976
연산동,0.1246204788086537,0.12058197921553127,0.12058197921553127,0.12058197921553127,0.12058197921553127,0.12058197921553127,0.12058197921553127,0.12058197921553127,0.18399092445626442,0.1246204788086537,0.12058197921553127,0.1246204788086537,0.1246204788086537,0.1246204788086537,0.1704833379099735,0.4246179258142738,0.24560110944636454,0.4136513667434816,0.4246179258142738,0.3542155916411901,0.4191006605150737,0.8521570499286429,0.9541244075406627,0.821487337801351,0.853873402182678,0.1246204788086537,0.12058197921553127,0.12058197921553127
온천동,0.1953114528988804,0.18833097951782987,0.18833097951782987,0.18833097951782987,0.18833097951782987,0.18833097951782987,0.18833097951782987,0.18833097951782987,0.3077560328129739,0.1953114528988804,0.18833097951782987,0.1953114528988804,0.1953114528988804,0.1953114528988804,0.20244303139698558,0.6049669873383382,0.4200968515925412,0.5914055399562543,0.6049669873383382,0.4930383960376507,0.5982199708489011,0.8578204990083093,0.8310624923500127,0.8380404497621603,0.8460417524297461,0.1953114528988804,0.18833097951782987,0.18833097951782987
용호동,0.2869018634766425,0.2869018634766425,0.2869018634766425,0.2869018634766425,0.2869018634766425,0.2869018634766425,0.2869018634766425,0.2920617781567872,0.29860870388627825,0.2886449111461492,0.2869018634766425,0.2886449111461492,0.2886449111461492,0.2886449111461492,0.2869018634766425,0.3507625601817023,0.3434003337580225,0.34642332605644405,0.605594709675121,0.6064820961547851,0.6073445546386241,0.48246222540523426,0.7936735448216947,0.4771561217299247,0.29860870388627825,0.2869018634766425,0.2869018634766425,0.2869018634766425
우동,0.1512103554668859,0.14821176478111203,0.14821176478111203,0.14821176478111203,0.14821176478111203,0.14821176478111203,0.14821176478111203,0.14821176478111203,0.16347522977225432,0.14821176478111203,0.1512103554668859,0.1512103554668859,0.14821176478111203,0.1542372460044385,0.1542372460044385,0.554759451549854,0.3043145097012716,0.6505990081363155,0.1729210062128734,0.7195915778292727,0.6568960305641859,0.7228672061797587,0.873138106982416,0.6057591349351998,0.6631159331711924,0.14821176478111203,0.14821176478111203,0.14821176478111203
일광면,0.1502331460271779,0.15155650682581379,0.1502331460271779,0.1502331460271779,0.1502331460271779,0.1502331460271779,0.1502331460271779,0.15155650682581379,0.15289244495639867,0.15155650682581379,0.15155650682581379,0.15155650682581379,0.1502331460271779,0.1542407215326012,0.15155650682581379,0.2904384978367896,0.15975201197272887,0.431746279919059,0.2918851070710555,0.4270835706981153,0.44261112241793804,0.30679980035487897,0.8101020086313454,0.5557001024241414,0.49195699151542727,0.1502331460271779,0.1502331460271779,0.1502331460271779
장림동,0.1536981110884829,0.1536981110884829,0.1536981110884829,0.1536981110884829,0.1536981110884829,0.1536981110884829,0.15698147783725344,0.16363716738464668,0.17381406489427015,0.15698147783725344,0.1536981110884829,0.15698147783725344,0.15698147783725344,0.15698147783725344,0.16029512104701366,0.34230812222736917,0.3525773923430373,0.1807037208823518,0.17381406489427015,0.184173673074209,0.47356027776864007,0.8531807663970382,0.9092161407729318,0.6663173412013732,0.9784979145671006,0.836206796888784,0.6663173412013732,0.1536981110884829
장안읍,0.15148898965468005,0.15282429458717275,0.15148898965468005,0.15148898965468005,0.15148898965468005,0.15148898965468005,0.15148898965468005,0.15282429458717275,0.15417195036030482,0.15282429458717275,0.15282429458717275,0.15282429458717275,0.15148898965468005,0.1555317065594654,0.15282429458717275,0.2918114009132113,0.16108630759283718,0.43322207495537035,0.293266847733028,0.4285575910704859,0.44407536579417517,0.30824945610418997,0.810918700357478,0.557023895413993,0.4517333198934288,0.15148898965468005,0.15148898965468005,0.15148898965468005
장전동,0.19876589214226603,0.19876589214226603,0.2001521411603942,0.19876589214226603,0.19876589214226603,0.19876589214226603,0.19876589214226603,0.2001521411603942,0.20437645820722322,0.19876589214226603,0.20154951905946625,0.2001521411603942,0.2001521411603942,0.20295772776636767,0.20154951905946625,0.34106457741217794,0.20869252936390242,0.34256241822794353,0.20580539054547264,0.20869252936390242,0.387245030806432,0.6016860133721911,0.7555254409820527,0.481302803028245,0.7391704637785496,0.2001521411603942,0.19876589214226603,0.19876589214226603
정관읍,0.16545958719802617,0.16690667263946002,0.16545958719802617,0.16545958719802617,0.16545958719802617,0.16545958719802617,0.16545958719802617,0.16690667263946002,0.16836306781183968,0.16690667263946002,0.16690667263946002,0.16690667263946002,0.16545958719802617,0.16982840839782526,0.16690667263946002,0.30682633918645524,0.17577159778363005,0.4487953360170259,0.3083542790265815,0.4441874432749682,0.4593583307983907,0.3238231081320449,0.7791853215185239,0.5704814967300652,0.466683037258819,0.16545958719802617,0.16545958719802617,0.16545958719802617
주례동,0.11558423640491598,0.11558423640491598,0.11558423640491598,0.11558423640491598,0.11558423640491598,0.11558423640491598,0.11558423640491598,0.12263303986953207,0.14235381237526545,0.11558423640491598,0.11904974336826427,0.11558423640491598,0.11904974336826427,0.11904974336826427,0.12263303986953207,0.14235381237526545,0.16027778206110355,0.13015860753846553,0.11904974336826427,0.12633562947653615,0.13015860753846553,0.8197811207705591,0.7948362247231602,0.7555837078938643,0.25991152976366005,0.11558423640491598,0.11558423640491598,0.11558423640491598
중동,0.11730815331799853,0.1147376306281162,0.1147376306281162,0.1147376306281162,0.1147376306281162,0.1147376306281162,0.1147376306281162,0.1147376306281162,0.12789559950176344,0.1147376306281162,0.11730815331799853,0.11730815331799853,0.1147376306281162,0.11991009549026757,0.11991009549026757,0.48120959785350315,0.22507724637177162,0.606801425613194,0.1777968049123168,0.6748256784167157,0.612716360443023,0.6776936043246676,0.8472429886745751,0.5621725842409868,0.6602750805704316,0.1147376306281162,0.1147376306281162,0.1147376306281162
철마면,0.18650032505921324,0.1880573424420899,0.18650032505921324,0.18650032505921324,0.18650032505921324,0.18650032505921324,0.18650032505921324,0.1880573424420899,0.18961822354386962,0.1880573424420899,0.1880573424420899,0.1880573424420899,0.18650032505921324,0.19118250875856646,0.1880573424420899,0.32876339749267625,0.1974643977858884,0.5120502182631037,0.33033730475820083,0.5076464797330775,0.5636514860464498,0.3459320408051322,0.8069654852758008,0.6306394857401874,0.5704228086318704,0.18650032505921324,0.18650032505921324,0.18650032505921324
청학동,0.19385942109950072,0.19385942109950072,0.19385942109950072,0.19385942109950072,0.19385942109950072,0.1959341407640701,0.19385942109950072,0.20005046740643065,0.20613262801009752,0.1959341407640701,0.1959341407640701,0.1959341407640701,0.1959341407640701,0.19799803799013066,0.19799803799013066,0.24288049789819144,0.22244879605340598,0.20613262801009752,0.44434688241591225,0.24978322106633702,0.24288049789819144,0.4528108592756418,0.6305586635420201,0.21487914081356743,0.6478240596119756,0.23749518214792048,0.20613262801009752,0.19385942109950072
초량동,0.1100409464545738,0.1100409464545738,0.1100409464545738,0.1100409464545738,0.1100409464545738,0.1100409464545738,0.1100409464545738,0.12398073779779183,0.14896226488254707,0.11256014505960649,0.11256014505960649,0.11436164396035163,0.11344813137494023,0.117550695323891,0.117550695323891,0.5939781288778694,0.6724474475280964,0.15079274037439594,0.5939781288778694,0.643657784174438,0.625341554421286,0.9035578800302186,0.9303169315919761,0.6822442640191639,0.5854733745193241,0.11085738188541132,0.1100409464545738,0.1100409464545738
하단동,0.15441649542403135,0.15441649542403135,0.15441649542403135,0.15441649542403135,0.15441649542403135,0.15441649542403135,0.15772171932935958,0.16442174532958576,0.1746662535711957,0.15772171932935958,0.15441649542403135,0.15772171932935958,0.15772171932935958,0.15772171932935958,0.1610574367930641,0.3433184989003945,0.35366018215753503,0.18160135719443982,0.1746662535711957,0.18509405006316815,0.47452601148916645,0.8549751882691975,0.9111979542955533,0.66771450054264,0.9785695212025235,0.8370726554159521,0.66771450054264,0.15441649542403135
화명동,0.1555923670302689,0.1555923670302689,0.1555923670302689,0.1555923670302689,0.1555923670302689,0.1555923670302689,0.1555923670302689,0.15711973549289215,0.16665614906181442,0.1555923670302689,0.1555923670302689,0.1555923670302689,0.15711973549289215,0.15866542019317223,0.15711973549289215,0.1683040411205259,0.1683040411205259,0.16665614906181442,0.15866542019317223,0.16181036707030141,0.16181036707030141,0.36600457534706443,0.28329876410923543,0.3341701489357216,0.28329876410923543,0.1555923670302689,0.1555923670302689,0.1555923670302689
