PUMP_RATIO,Hourly_Rainfall_Weight,Impervious_Surface_Weight,SLOPE_AVG_Weight,HIGH_Weight,F_WEIGHT,FLOOD
1.4858841010401189e-08,0.07608695652173914,0.9552388097024256,0.5999520038396928,0.02486812358703843,0.14992503748125938,0.0
1.4858841010401189e-08,0.18478260869565216,0.9552388097024256,0.5999520038396928,0.02486812358703843,0.14992503748125938,0.0
1.4858841010401189e-08,0.2549019607843137,0.9552388097024256,0.5999520038396928,0.02486812358703843,0.14992503748125938,1.0
1.4858841010401189e-08,0.4431818181818182,0.9552388097024256,0.5999520038396928,0.02486812358703843,0.14992503748125938,1.0
0.0,0.07608695652173914,0.46074240719910003,2.699784017278618,0.03918613413715147,0.07501875468867218,0.0
0.0,0.18478260869565216,0.46074240719910003,2.699784017278618,0.03918613413715147,0.07501875468867218,1.0
0.0,0.2549019607843137,0.46074240719910003,2.699784017278618,0.03918613413715147,0.07501875468867218,1.0
0.0,0.4431818181818182,0.46074240719910003,2.699784017278618,0.03918613413715147,0.07501875468867218,1.0
2.102446483180428e-08,0.07608695652173914,0.6909227306826706,0.5999520038396928,0.02637528259231349,0.07501875468867218,0.0
2.102446483180428e-08,0.18478260869565216,0.6909227306826706,0.5999520038396928,0.02637528259231349,0.07501875468867218,0.0
2.102446483180428e-08,0.2549019607843137,0.6909227306826706,0.5999520038396928,0.02637528259231349,0.07501875468867218,1.0
2.102446483180428e-08,0.4431818181818182,0.6909227306826706,0.5999520038396928,0.02637528259231349,0.07501875468867218,1.0
2.102446483180428e-08,0.07608695652173914,0.6909227306826706,0.5999520038396928,0.043582014569203714,0.07501875468867218,0.0
2.102446483180428e-08,0.18478260869565216,0.6909227306826706,0.5999520038396928,0.043582014569203714,0.07501875468867218,0.0
2.102446483180428e-08,0.2549019607843137,0.6909227306826706,0.5999520038396928,0.043582014569203714,0.07501875468867218,1.0
2.102446483180428e-08,0.4431818181818182,0.6909227306826706,0.5999520038396928,0.043582014569203714,0.07501875468867218,1.0
2.102446483180428e-08,0.07608695652173914,0.6909227306826706,4.649628029757619,0.04923386083898518,0.07501875468867218,0.0
2.102446483180428e-08,0.18478260869565216,0.6909227306826706,4.649628029757619,0.04923386083898518,0.07501875468867218,0.0
2.102446483180428e-08,0.2549019607843137,0.6909227306826706,4.649628029757619,0.04923386083898518,0.07501875468867218,1.0
2.102446483180428e-08,0.4431818181818182,0.6909227306826706,4.649628029757619,0.04923386083898518,0.07501875468867218,1.0
2.102446483180428e-08,0.07608695652173914,0.6909227306826706,0.5999520038396928,0.003767897513187641,0.07501875468867218,0.0
2.102446483180428e-08,0.18478260869565216,0.6909227306826706,0.5999520038396928,0.003767897513187641,0.07501875468867218,0.0
2.102446483180428e-08,0.2549019607843137,0.6909227306826706,0.5999520038396928,0.003767897513187641,0.07501875468867218,1.0
2.102446483180428e-08,0.4431818181818182,0.6909227306826706,0.5999520038396928,0.003767897513187641,0.07501875468867218,1.0
2.102446483180428e-08,0.07608695652173914,0.6909227306826706,2.699784017278618,0.05840241145440844,0.07501875468867218,0.0
2.102446483180428e-08,0.18478260869565216,0.6909227306826706,2.699784017278618,0.05840241145440844,0.07501875468867218,0.0
2.102446483180428e-08,0.2549019607843137,0.6909227306826706,2.699784017278618,0.05840241145440844,0.07501875468867218,1.0
2.102446483180428e-08,0.4431818181818182,0.6909227306826706,2.699784017278618,0.05840241145440844,0.07501875468867218,1.0
2.565982404692082e-08,0.010869565217391304,0.3886888688868887,0.5999520038396928,0.04734991208239136,0.016666666666666666,0.0
2.565982404692082e-08,0.2608695652173913,0.3886888688868887,0.5999520038396928,0.04734991208239136,0.016666666666666666,1.0
2.565982404692082e-08,0.4513888888888889,0.3886888688868887,0.5999520038396928,0.04734991208239136,0.016666666666666666,1.0
2.565982404692082e-08,0.4005681818181818,0.3886888688868887,0.5999520038396928,0.04734991208239136,0.016666666666666666,1.0
1.1899610558199914e-08,0.03260869565217391,0.609,0.5999520038396928,0.019467470484802813,0.07501875468867218,0.0
1.1899610558199914e-08,0.3333333333333333,0.609,0.5999520038396928,0.019467470484802813,0.07501875468867218,1.0
1.1899610558199914e-08,0.03260869565217391,0.609,12.147570485902818,0.02047224315498618,0.07501875468867218,0.0
1.1899610558199914e-08,0.3333333333333333,0.609,12.147570485902818,0.02047224315498618,0.07501875468867218,1.0
1.1899610558199914e-08,0.03260869565217391,0.609,12.147570485902818,0.11441848781713136,0.07501875468867218,0.0
1.1899610558199914e-08,0.3333333333333333,0.609,12.147570485902818,0.11441848781713136,0.07501875468867218,1.0
1.1899610558199914e-08,0.03260869565217391,0.609,7.04,0.016453152474252702,0.07501875468867218,0.0
1.1899610558199914e-08,0.3333333333333333,0.609,7.04,0.016453152474252702,0.07501875468867218,1.0
0.0,0.010869565217391304,0.34330933093309335,0.5999520038396928,0.024365737251946747,0.14992503748125938,0.0
0.0,0.2608695652173913,0.34330933093309335,0.5999520038396928,0.024365737251946747,0.14992503748125938,0.0
0.0,0.4513888888888889,0.34330933093309335,0.5999520038396928,0.024365737251946747,0.14992503748125938,1.0
0.0,0.4005681818181818,0.34330933093309335,0.5999520038396928,0.024365737251946747,0.14992503748125938,1.0
0.0,0.010869565217391304,0.34330933093309335,0.5999520038396928,0.039939713639788994,0.14992503748125938,0.0
0.0,0.2608695652173913,0.34330933093309335,0.5999520038396928,0.039939713639788994,0.14992503748125938,0.0
0.0,0.4513888888888889,0.34330933093309335,0.5999520038396928,0.039939713639788994,0.14992503748125938,0.0
0.0,0.4005681818181818,0.34330933093309335,0.5999520038396928,0.039939713639788994,0.14992503748125938,1.0
4.11522633744856e-08,0.07608695652173914,0.4673415823022121,2.699784017278618,0.059030394373273044,0.07501875468867218,0.0
4.11522633744856e-08,0.18478260869565216,0.4673415823022121,2.699784017278618,0.059030394373273044,0.07501875468867218,0.0
4.11522633744856e-08,0.2549019607843137,0.4673415823022121,2.699784017278618,0.059030394373273044,0.07501875468867218,1.0
4.11522633744856e-08,0.4431818181818182,0.4673415823022121,2.699784017278618,0.059030394373273044,0.07501875468867218,1.0
4.11522633744856e-08,0.07608695652173914,0.4673415823022121,2.699784017278618,0.06631499623210249,0.07501875468867218,0.0
4.11522633744856e-08,0.18478260869565216,0.4673415823022121,2.699784017278618,0.06631499623210249,0.07501875468867218,1.0
4.11522633744856e-08,0.2549019607843137,0.4673415823022121,2.699784017278618,0.06631499623210249,0.07501875468867218,1.0
4.11522633744856e-08,0.4431818181818182,0.4673415823022121,2.699784017278618,0.06631499623210249,0.07501875468867218,1.0
4.11522633744856e-08,0.07608695652173914,0.4673415823022121,2.699784017278618,0.07083647324792765,0.07501875468867218,0.0
4.11522633744856e-08,0.18478260869565216,0.4673415823022121,2.699784017278618,0.07083647324792765,0.07501875468867218,0.0
4.11522633744856e-08,0.2549019607843137,0.4673415823022121,2.699784017278618,0.07083647324792765,0.07501875468867218,1.0
4.11522633744856e-08,0.4431818181818182,0.4673415823022121,2.699784017278618,0.07083647324792765,0.07501875468867218,1.0
1.4858841010401189e-08,0.010869565217391304,0.9552388097024256,8.0,10.416502946954814,0.14992503748125938,0.0
1.4858841010401189e-08,0.2608695652173913,0.9552388097024256,8.0,10.416502946954814,0.14992503748125938,1.0
1.4858841010401189e-08,0.4513888888888889,0.9552388097024256,8.0,10.416502946954814,0.14992503748125938,1.0
1.4858841010401189e-08,0.4005681818181818,0.9552388097024256,8.0,10.416502946954814,0.14992503748125938,1.0
1.4858841010401189e-08,0.010869565217391304,0.9552388097024256,5.099592032637389,0.08063300678221552,0.14992503748125938,0.0
1.4858841010401189e-08,0.2608695652173913,0.9552388097024256,5.099592032637389,0.08063300678221552,0.14992503748125938,0.0
1.4858841010401189e-08,0.4513888888888889,0.9552388097024256,5.099592032637389,0.08063300678221552,0.14992503748125938,1.0
1.4858841010401189e-08,0.4005681818181818,0.9552388097024256,5.099592032637389,0.08063300678221552,0.14992503748125938,1.0
1.4858841010401189e-08,0.0,0.9552388097024256,0.5999520038396928,0.029891986937955285,0.14992503748125938,0.0
1.4858841010401189e-08,0.4513888888888889,0.9552388097024256,0.5999520038396928,0.029891986937955285,0.14992503748125938,1.0
1.4858841010401189e-08,0.5127388535031847,0.9552388097024256,0.5999520038396928,0.029891986937955285,0.14992503748125938,1.0
1.4858841010401189e-08,0.0,0.9552388097024256,0.5999520038396928,0.030143180105501127,0.14992503748125938,0.0
1.4858841010401189e-08,0.4513888888888889,0.9552388097024256,0.5999520038396928,0.030143180105501127,0.14992503748125938,1.0
1.4858841010401189e-08,0.5127388535031847,0.9552388097024256,0.5999520038396928,0.030143180105501127,0.14992503748125938,1.0
1.4858841010401189e-08,0.0,0.9552388097024256,0.5999520038396928,0.02499372017081135,0.14992503748125938,0.0
1.4858841010401189e-08,0.4513888888888889,0.9552388097024256,0.5999520038396928,0.02499372017081135,0.14992503748125938,1.0
1.4858841010401189e-08,0.5127388535031847,0.9552388097024256,0.5999520038396928,0.02499372017081135,0.14992503748125938,1.0
1.4858841010401189e-08,0.0,0.9552388097024256,0.5999520038396928,0.05978397387591057,0.14992503748125938,0.0
1.4858841010401189e-08,0.4513888888888889,0.9552388097024256,0.5999520038396928,0.05978397387591057,0.14992503748125938,0.0
1.4858841010401189e-08,0.5127388535031847,0.9552388097024256,0.5999520038396928,0.05978397387591057,0.14992503748125938,1.0
0.0,0.0,0.46074240719910003,0.5999520038396928,0.034162270786234614,0.07501875468867218,0.0
0.0,0.14130434782608695,0.46074240719910003,0.5999520038396928,0.034162270786234614,0.07501875468867218,1.0
0.0,0.22916666666666666,0.46074240719910003,0.5999520038396928,0.034162270786234614,0.07501875468867218,1.0
0.0,0.3464052287581699,0.46074240719910003,0.5999520038396928,0.034162270786234614,0.07501875468867218,1.0
0.0,0.0,0.46074240719910003,0.5999520038396928,0.04320522481788495,0.07501875468867218,0.0
0.0,0.14130434782608695,0.46074240719910003,0.5999520038396928,0.04320522481788495,0.07501875468867218,0.0
0.0,0.22916666666666666,0.46074240719910003,0.5999520038396928,0.04320522481788495,0.07501875468867218,1.0
0.0,0.3464052287581699,0.46074240719910003,0.5999520038396928,0.04320522481788495,0.07501875468867218,1.0
0.0,0.0,0.46074240719910003,0.5999520038396928,0.043582014569203714,0.07501875468867218,0.0
0.0,0.14130434782608695,0.46074240719910003,0.5999520038396928,0.043582014569203714,0.07501875468867218,0.0
0.0,0.22916666666666666,0.46074240719910003,0.5999520038396928,0.043582014569203714,0.07501875468867218,1.0
0.0,0.3464052287581699,0.46074240719910003,0.5999520038396928,0.043582014569203714,0.07501875468867218,1.0
4.11522633744856e-08,0.0,0.4673415823022121,2.699784017278618,0.07912584777694046,0.07501875468867218,0.0
4.11522633744856e-08,0.14130434782608695,0.4673415823022121,2.699784017278618,0.07912584777694046,0.07501875468867218,0.0
4.11522633744856e-08,0.22916666666666666,0.4673415823022121,2.699784017278618,0.07912584777694046,0.07501875468867218,1.0
4.11522633744856e-08,0.3464052287581699,0.4673415823022121,2.699784017278618,0.07912584777694046,0.07501875468867218,1.0
4.11522633744856e-08,0.0,0.4673415823022121,0.5999520038396928,0.0805074101984426,0.07501875468867218,0.0
4.11522633744856e-08,0.14130434782608695,0.4673415823022121,0.5999520038396928,0.0805074101984426,0.07501875468867218,1.0
4.11522633744856e-08,0.22916666666666666,0.4673415823022121,0.5999520038396928,0.0805074101984426,0.07501875468867218,1.0
4.11522633744856e-08,0.3464052287581699,0.4673415823022121,0.5999520038396928,0.0805074101984426,0.07501875468867218,1.0
4.11522633744856e-08,0.0,0.4673415823022121,0.5999520038396928,0.04307962823411203,0.07501875468867218,0.0
4.11522633744856e-08,0.13478260869565217,0.4673415823022121,0.5999520038396928,0.04307962823411203,0.07501875468867218,0.0
4.11522633744856e-08,0.22916666666666666,0.4673415823022121,0.5999520038396928,0.04307962823411203,0.07501875468867218,1.0
4.11522633744856e-08,0.3464052287581699,0.4673415823022121,0.5999520038396928,0.04307962823411203,0.07501875468867218,1.0
4.11522633744856e-08,0.0,0.4673415823022121,0.5999520038396928,0.03918613413715147,0.07501875468867218,0.0
4.11522633744856e-08,0.14130434782608695,0.4673415823022121,0.5999520038396928,0.03918613413715147,0.07501875468867218,1.0
4.11522633744856e-08,0.22916666666666666,0.4673415823022121,0.5999520038396928,0.03918613413715147,0.07501875468867218,1.0
4.11522633744856e-08,0.3464052287581699,0.4673415823022121,0.5999520038396928,0.03918613413715147,0.07501875468867218,1.0
4.11522633744856e-08,0.0,0.4673415823022121,2.699784017278618,0.05626726953026878,0.07501875468867218,0.0
4.11522633744856e-08,0.14130434782608695,0.4673415823022121,2.699784017278618,0.05626726953026878,0.07501875468867218,1.0
4.11522633744856e-08,0.22916666666666666,0.4673415823022121,2.699784017278618,0.05626726953026878,0.07501875468867218,1.0
4.11522633744856e-08,0.3464052287581699,0.4673415823022121,2.699784017278618,0.05626726953026878,0.07501875468867218,1.0
3.042750646584513e-09,0.0,0.47350000000000003,2.699784017278618,0.16252197940216023,0.016666666666666666,0.0
3.042750646584513e-09,0.14130434782608695,0.47350000000000003,2.699784017278618,0.16252197940216023,0.016666666666666666,0.0
3.042750646584513e-09,0.22916666666666666,0.47350000000000003,2.699784017278618,0.16252197940216023,0.016666666666666666,1.0
3.042750646584513e-09,0.3464052287581699,0.47350000000000003,2.699784017278618,0.16252197940216023,0.016666666666666666,1.0
3.042750646584513e-09,0.0,0.47350000000000003,0.5999520038396928,356.66187050359713,0.016666666666666666,0.0
3.042750646584513e-09,0.14130434782608695,0.47350000000000003,0.5999520038396928,356.66187050359713,0.016666666666666666,1.0
3.042750646584513e-09,0.22916666666666666,0.47350000000000003,0.5999520038396928,356.66187050359713,0.016666666666666666,1.0
3.042750646584513e-09,0.3464052287581699,0.47350000000000003,0.5999520038396928,356.66187050359713,0.016666666666666666,1.0
3.042750646584513e-09,0.0,0.47350000000000003,0.5999520038396928,102.88768898488121,0.016666666666666666,0.0
3.042750646584513e-09,0.14130434782608695,0.47350000000000003,0.5999520038396928,102.88768898488121,0.016666666666666666,0.0
3.042750646584513e-09,0.22916666666666666,0.47350000000000003,0.5999520038396928,102.88768898488121,0.016666666666666666,1.0
3.042750646584513e-09,0.3464052287581699,0.47350000000000003,0.5999520038396928,102.88768898488121,0.016666666666666666,1.0
3.042750646584513e-09,0.0,0.47350000000000003,7.04,9.803536345776031,0.016666666666666666,0.0
3.042750646584513e-09,0.14130434782608695,0.47350000000000003,7.04,9.803536345776031,0.016666666666666666,0.0
3.042750646584513e-09,0.22916666666666666,0.47350000000000003,7.04,9.803536345776031,0.016666666666666666,1.0
3.042750646584513e-09,0.3464052287581699,0.47350000000000003,7.04,9.803536345776031,0.016666666666666666,1.0
3.042750646584513e-09,0.0,0.47350000000000003,2.699784017278618,0.1904044209997488,0.016666666666666666,0.0
3.042750646584513e-09,0.14130434782608695,0.47350000000000003,2.699784017278618,0.1904044209997488,0.016666666666666666,0.0
3.042750646584513e-09,0.22916666666666666,0.47350000000000003,2.699784017278618,0.1904044209997488,0.016666666666666666,1.0
3.042750646584513e-09,0.3464052287581699,0.47350000000000003,2.699784017278618,0.1904044209997488,0.016666666666666666,1.0
3.042750646584513e-09,0.0,0.47350000000000003,2.699784017278618,0.0864104496357699,0.016666666666666666,0.0
3.042750646584513e-09,0.14130434782608695,0.47350000000000003,2.699784017278618,0.0864104496357699,0.016666666666666666,1.0
3.042750646584513e-09,0.22916666666666666,0.47350000000000003,2.699784017278618,0.0864104496357699,0.016666666666666666,1.0
3.042750646584513e-09,0.3464052287581699,0.47350000000000003,2.699784017278618,0.0864104496357699,0.016666666666666666,1.0
3.042750646584513e-09,0.0,0.47350000000000003,2.699784017278618,96.41468682505399,0.016666666666666666,0.0
3.042750646584513e-09,0.14130434782608695,0.47350000000000003,2.699784017278618,96.41468682505399,0.016666666666666666,0.0
3.042750646584513e-09,0.22916666666666666,0.47350000000000003,2.699784017278618,96.41468682505399,0.016666666666666666,0.0
3.042750646584513e-09,0.3464052287581699,0.47350000000000003,2.699784017278618,96.41468682505399,0.016666666666666666,1.0
3.042750646584513e-09,0.0,0.47350000000000003,2.699784017278618,14.231827111984282,0.016666666666666666,0.0
3.042750646584513e-09,0.14130434782608695,0.47350000000000003,2.699784017278618,14.231827111984282,0.016666666666666666,1.0
3.042750646584513e-09,0.22916666666666666,0.47350000000000003,2.699784017278618,14.231827111984282,0.016666666666666666,1.0
3.042750646584513e-09,0.3464052287581699,0.47350000000000003,2.699784017278618,14.231827111984282,0.016666666666666666,1.0
3.042750646584513e-09,0.0,0.47350000000000003,7.04,367.021582733813,0.016666666666666666,0.0
3.042750646584513e-09,0.14130434782608695,0.47350000000000003,7.04,367.021582733813,0.016666666666666666,1.0
3.042750646584513e-09,0.22916666666666666,0.47350000000000003,7.04,367.021582733813,0.016666666666666666,1.0
3.042750646584513e-09,0.3464052287581699,0.47350000000000003,7.04,367.021582733813,0.016666666666666666,1.0
1.3643805712206655e-09,0.09782608695652174,1.1561561561561562,2.699784017278618,103.80129589632828,0.016666666666666666,0.0
1.3643805712206655e-09,0.5732484076433121,1.1561561561561562,2.699784017278618,103.80129589632828,0.016666666666666666,1.0
1.3643805712206655e-09,0.09782608695652174,1.1561561561561562,2.699784017278618,448.1151079136691,0.016666666666666666,0.0
1.3643805712206655e-09,0.5732484076433121,1.1561561561561562,2.699784017278618,448.1151079136691,0.016666666666666666,1.0
1.3643805712206655e-09,0.09782608695652174,1.1561561561561562,2.699784017278618,0.061793519216277314,0.016666666666666666,0.0
1.3643805712206655e-09,0.5732484076433121,1.1561561561561562,2.699784017278618,0.061793519216277314,0.016666666666666666,1.0
1.3643805712206655e-09,0.09782608695652174,1.1561561561561562,2.699784017278618,0.06681738256719418,0.016666666666666666,0.0
1.3643805712206655e-09,0.5732484076433121,1.1561561561561562,2.699784017278618,0.06681738256719418,0.016666666666666666,1.0
1.3643805712206655e-09,0.09782608695652174,1.1561561561561562,2.699784017278618,0.08628485305199698,0.016666666666666666,0.0
1.3643805712206655e-09,0.5732484076433121,1.1561561561561562,2.699784017278618,0.08628485305199698,0.016666666666666666,1.0
1.3643805712206655e-09,0.09782608695652174,1.1561561561561562,2.699784017278618,115.95032397408207,0.016666666666666666,0.0
1.3643805712206655e-09,0.5732484076433121,1.1561561561561562,2.699784017278618,115.95032397408207,0.016666666666666666,1.0
1.3643805712206655e-09,0.09782608695652174,1.1561561561561562,2.699784017278618,0.025496106505903036,0.016666666666666666,0.0
1.3643805712206655e-09,0.5732484076433121,1.1561561561561562,2.699784017278618,0.025496106505903036,0.016666666666666666,1.0
1.3643805712206655e-09,0.09782608695652174,1.1561561561561562,2.699784017278618,0.053252951519718664,0.016666666666666666,0.0
1.3643805712206655e-09,0.5732484076433121,1.1561561561561562,2.699784017278618,0.053252951519718664,0.016666666666666666,1.0
1.3643805712206655e-09,0.09782608695652174,1.1561561561561562,0.5999520038396928,0.059281587540818886,0.016666666666666666,0.0
1.3643805712206655e-09,0.5732484076433121,1.1561561561561562,0.5999520038396928,0.059281587540818886,0.016666666666666666,1.0
1.3643805712206655e-09,0.09782608695652174,1.1561561561561562,2.699784017278618,13.972495088408646,0.016666666666666666,0.0
1.3643805712206655e-09,0.5732484076433121,1.1561561561561562,2.699784017278618,13.972495088408646,0.016666666666666666,1.0
1.3643805712206655e-09,0.09782608695652174,1.1561561561561562,2.699784017278618,13.159135559921415,0.016666666666666666,0.0
1.3643805712206655e-09,0.5732484076433121,1.1561561561561562,2.699784017278618,13.159135559921415,0.016666666666666666,1.0
2.3995200959808037e-08,0.0,0.44266966629171345,0.5999520038396928,0.048982667671439335,0.016666666666666666,0.0
2.3995200959808037e-08,0.14130434782608695,0.44266966629171345,0.5999520038396928,0.048982667671439335,0.016666666666666666,0.0
2.3995200959808037e-08,0.22916666666666666,0.44266966629171345,0.5999520038396928,0.048982667671439335,0.016666666666666666,0.0
2.3995200959808037e-08,0.3464052287581699,0.44266966629171345,0.5999520038396928,0.048982667671439335,0.016666666666666666,1.0
2.3995200959808037e-08,0.0,0.44266966629171345,7.04,0.06455664405928158,0.016666666666666666,0.0
2.3995200959808037e-08,0.14130434782608695,0.44266966629171345,7.04,0.06455664405928158,0.016666666666666666,0.0
2.3995200959808037e-08,0.22916666666666666,0.44266966629171345,7.04,0.06455664405928158,0.016666666666666666,1.0
2.3995200959808037e-08,0.3464052287581699,0.44266966629171345,7.04,0.06455664405928158,0.016666666666666666,1.0
2.3995200959808037e-08,0.0,0.44266966629171345,2.699784017278618,0.11768399899522732,0.016666666666666666,0.0
2.3995200959808037e-08,0.14130434782608695,0.44266966629171345,2.699784017278618,0.11768399899522732,0.016666666666666666,0.0
2.3995200959808037e-08,0.22916666666666666,0.44266966629171345,2.699784017278618,0.11768399899522732,0.016666666666666666,0.0
2.3995200959808037e-08,0.3464052287581699,0.44266966629171345,2.699784017278618,0.11768399899522732,0.016666666666666666,1.0
2.3995200959808037e-08,0.0,0.44266966629171345,0.5999520038396928,0.09595579000251192,0.016666666666666666,0.0
2.3995200959808037e-08,0.14130434782608695,0.44266966629171345,0.5999520038396928,0.09595579000251192,0.016666666666666666,1.0
2.3995200959808037e-08,0.22916666666666666,0.44266966629171345,0.5999520038396928,0.09595579000251192,0.016666666666666666,1.0
2.3995200959808037e-08,0.3464052287581699,0.44266966629171345,0.5999520038396928,0.09595579000251192,0.016666666666666666,1.0
2.3995200959808037e-08,0.0,0.44266966629171345,2.699784017278618,0.14091936699321778,0.016666666666666666,0.0
2.3995200959808037e-08,0.14130434782608695,0.44266966629171345,2.699784017278618,0.14091936699321778,0.016666666666666666,1.0
2.3995200959808037e-08,0.22916666666666666,0.44266966629171345,2.699784017278618,0.14091936699321778,0.016666666666666666,1.0
2.3995200959808037e-08,0.3464052287581699,0.44266966629171345,2.699784017278618,0.14091936699321778,0.016666666666666666,1.0
2.3995200959808037e-08,0.0,0.44266966629171345,0.5999520038396928,0.09733735242401406,0.016666666666666666,0.0
2.3995200959808037e-08,0.14130434782608695,0.44266966629171345,0.5999520038396928,0.09733735242401406,0.016666666666666666,1.0
2.3995200959808037e-08,0.22916666666666666,0.44266966629171345,0.5999520038396928,0.09733735242401406,0.016666666666666666,1.0
2.3995200959808037e-08,0.3464052287581699,0.44266966629171345,0.5999520038396928,0.09733735242401406,0.016666666666666666,1.0
2.3995200959808037e-08,0.0,0.44266966629171345,0.5999520038396928,0.0987189148455162,0.016666666666666666,0.0
