HOUR_RAINFALL,IMP_SUR_RATIO,SLOPE_AVG,HIGH,F_WEIGHT,FLOOD,Hourly_Rainfall_Weight,Impervious_Surface_Weight,SLOPE_AVG_Weight,HIGH_Weight
6.5,59.03,1.0,7.86,0.016666666666666666,1.0,0.14130434782608695,0.44266966629171345,0.5999520038396928,0.0987189148455162
16.5,59.03,1.0,7.86,0.016666666666666666,1.0,0.22916666666666666,0.44266966629171345,0.5999520038396928,0.0987189148455162
53.0,59.03,1.0,7.86,0.016666666666666666,1.0,0.3464052287581699,0.44266966629171345,0.5999520038396928,0.0987189148455162
0.0,59.03,1.0,10.81,0.016666666666666666,0.0,0.0,0.44266966629171345,0.5999520038396928,0.135769907058528
6.5,59.03,1.0,10.81,0.016666666666666666,1.0,0.14130434782608695,0.44266966629171345,0.5999520038396928,0.135769907058528
16.5,59.03,1.0,10.81,0.016666666666666666,1.0,0.22916666666666666,0.44266966629171345,0.5999520038396928,0.135769907058528
53.0,59.03,1.0,10.81,0.016666666666666666,1.0,0.3464052287581699,0.44266966629171345,0.5999520038396928,0.135769907058528
0.0,59.03,3.0,6.53,0.016666666666666666,0.0,0.0,0.44266966629171345,1.7998560115190785,0.08201456920371766
6.5,59.03,3.0,6.53,0.016666666666666666,0.0,0.14130434782608695,0.44266966629171345,1.7998560115190785,0.08201456920371766
16.5,59.03,3.0,6.53,0.016666666666666666,1.0,0.22916666666666666,0.44266966629171345,1.7998560115190785,0.08201456920371766
53.0,59.03,3.0,6.53,0.016666666666666666,1.0,0.3464052287581699,0.44266966629171345,1.7998560115190785,0.08201456920371766
0.0,59.03,1.0,4.69,0.016666666666666666,0.0,0.0,0.44266966629171345,0.5999520038396928,0.05890479778950013
6.5,59.03,1.0,4.69,0.016666666666666666,1.0,0.14130434782608695,0.44266966629171345,0.5999520038396928,0.05890479778950013
16.5,59.03,1.0,4.69,0.016666666666666666,1.0,0.22916666666666666,0.44266966629171345,0.5999520038396928,0.05890479778950013
53.0,59.03,1.0,4.69,0.016666666666666666,1.0,0.3464052287581699,0.44266966629171345,0.5999520038396928,0.05890479778950013
0.0,45.91,4.5,33.43,0.016666666666666666,0.0,0.0,0.34435943594359436,2.699784017278618,13.135559921414538
6.5,45.91,4.5,33.43,0.016666666666666666,1.0,0.14130434782608695,0.34435943594359436,2.699784017278618,13.135559921414538
16.5,45.91,4.5,33.43,0.016666666666666666,1.0,0.22916666666666666,0.34435943594359436,2.699784017278618,13.135559921414538
53.0,45.91,4.5,33.43,0.016666666666666666,1.0,0.3464052287581699,0.34435943594359436,2.699784017278618,13.135559921414538
0.0,40.23,1.0,2.44,0.016666666666666666,0.0,0.0,0.30175517551755177,0.5999520038396928,0.030645566440592815
6.5,40.23,1.0,2.44,0.016666666666666666,0.0,0.14130434782608695,0.30175517551755177,0.5999520038396928,0.030645566440592815
16.5,40.23,1.0,2.44,0.016666666666666666,1.0,0.22916666666666666,0.30175517551755177,0.5999520038396928,0.030645566440592815
53.0,40.23,1.0,2.44,0.016666666666666666,1.0,0.3464052287581699,0.30175517551755177,0.5999520038396928,0.030645566440592815
0.0,40.23,1.0,1.36,0.016666666666666666,0.0,0.0,0.30175517551755177,0.5999520038396928,0.017081135393117307
6.5,40.23,1.0,1.36,0.016666666666666666,0.0,0.14130434782608695,0.30175517551755177,0.5999520038396928,0.017081135393117307
16.5,40.23,1.0,1.36,0.016666666666666666,1.0,0.22916666666666666,0.30175517551755177,0.5999520038396928,0.017081135393117307
53.0,40.23,1.0,1.36,0.016666666666666666,1.0,0.3464052287581699,0.30175517551755177,0.5999520038396928,0.017081135393117307
0.0,40.23,1.0,2.44,0.016666666666666666,0.0,0.0,0.30175517551755177,0.5999520038396928,0.030645566440592815
6.5,40.23,1.0,2.44,0.016666666666666666,0.0,0.14130434782608695,0.30175517551755177,0.5999520038396928,0.030645566440592815
16.5,40.23,1.0,2.44,0.016666666666666666,1.0,0.22916666666666666,0.30175517551755177,0.5999520038396928,0.030645566440592815
53.0,40.23,1.0,2.44,0.016666666666666666,1.0,0.3464052287581699,0.30175517551755177,0.5999520038396928,0.030645566440592815
0.0,40.23,1.0,2.76,0.016666666666666666,0.0,0.0,0.30175517551755177,0.5999520038396928,0.0346646571213263
6.5,40.23,1.0,2.76,0.016666666666666666,0.0,0.14130434782608695,0.30175517551755177,0.5999520038396928,0.0346646571213263
16.5,40.23,1.0,2.76,0.016666666666666666,1.0,0.22916666666666666,0.30175517551755177,0.5999520038396928,0.0346646571213263
53.0,40.23,1.0,2.76,0.016666666666666666,1.0,0.3464052287581699,0.30175517551755177,0.5999520038396928,0.0346646571213263
0.0,40.23,1.0,1.74,0.016666666666666666,0.0,0.0,0.30175517551755177,0.5999520038396928,0.02185380557648832
6.5,40.23,1.0,1.74,0.016666666666666666,0.0,0.14130434782608695,0.30175517551755177,0.5999520038396928,0.02185380557648832
16.5,40.23,1.0,1.74,0.016666666666666666,0.0,0.22916666666666666,0.30175517551755177,0.5999520038396928,0.02185380557648832
53.0,40.23,1.0,1.74,0.016666666666666666,1.0,0.3464052287581699,0.30175517551755177,0.5999520038396928,0.02185380557648832
0.0,40.23,1.0,5.81,0.016666666666666666,0.0,0.0,0.30175517551755177,0.5999520038396928,0.07297161517206731
6.5,40.23,1.0,5.81,0.016666666666666666,0.0,0.14130434782608695,0.30175517551755177,0.5999520038396928,0.07297161517206731
16.5,40.23,1.0,5.81,0.016666666666666666,1.0,0.22916666666666666,0.30175517551755177,0.5999520038396928,0.07297161517206731
53.0,40.23,1.0,5.81,0.016666666666666666,1.0,0.3464052287581699,0.30175517551755177,0.5999520038396928,0.07297161517206731
0.0,38.2,1.0,3.46,0.14992503748125938,0.0,0.0,0.9552388097024256,0.5999520038396928,0.0434564179854308
6.5,38.2,1.0,3.46,0.14992503748125938,0.0,0.14130434782608695,0.9552388097024256,0.5999520038396928,0.0434564179854308
16.5,38.2,1.0,3.46,0.14992503748125938,1.0,0.22916666666666666,0.9552388097024256,0.5999520038396928,0.0434564179854308
53.0,38.2,1.0,3.46,0.14992503748125938,1.0,0.3464052287581699,0.9552388097024256,0.5999520038396928,0.0434564179854308
0.0,27.63,4.5,26.9,0.07501875468867218,0.0,0.0,0.6909227306826706,2.699784017278618,10.569744597249509
6.5,27.63,4.5,26.9,0.07501875468867218,1.0,0.14130434782608695,0.6909227306826706,2.699784017278618,10.569744597249509
16.5,27.63,4.5,26.9,0.07501875468867218,1.0,0.22916666666666666,0.6909227306826706,2.699784017278618,10.569744597249509
53.0,27.63,4.5,26.9,0.07501875468867218,1.0,0.3464052287581699,0.6909227306826706,2.699784017278618,10.569744597249509
0.0,27.63,4.5,23.75,0.07501875468867218,0.0,0.0,0.6909227306826706,2.699784017278618,9.332023575638507
6.5,27.63,4.5,23.75,0.07501875468867218,0.0,0.14130434782608695,0.6909227306826706,2.699784017278618,9.332023575638507
16.5,27.63,4.5,23.75,0.07501875468867218,1.0,0.22916666666666666,0.6909227306826706,2.699784017278618,9.332023575638507
53.0,27.63,4.5,23.75,0.07501875468867218,1.0,0.3464052287581699,0.6909227306826706,2.699784017278618,9.332023575638507
0.0,27.63,4.5,3.4,0.07501875468867218,0.0,0.0,0.6909227306826706,2.699784017278618,0.042702838482793264
6.5,27.63,4.5,3.4,0.07501875468867218,1.0,0.14130434782608695,0.6909227306826706,2.699784017278618,0.042702838482793264
16.5,27.63,4.5,3.4,0.07501875468867218,1.0,0.22916666666666666,0.6909227306826706,2.699784017278618,0.042702838482793264
53.0,27.63,4.5,3.4,0.07501875468867218,1.0,0.3464052287581699,0.6909227306826706,2.699784017278618,0.042702838482793264
0.0,27.63,22.5,32.86,0.07501875468867218,0.0,0.0,0.6909227306826706,12.147570485902818,12.911591355599214
6.5,27.63,22.5,32.86,0.07501875468867218,0.0,0.14130434782608695,0.6909227306826706,12.147570485902818,12.911591355599214
16.5,27.63,22.5,32.86,0.07501875468867218,0.0,0.22916666666666666,0.6909227306826706,12.147570485902818,12.911591355599214
53.0,27.63,22.5,32.86,0.07501875468867218,1.0,0.3464052287581699,0.6909227306826706,12.147570485902818,12.911591355599214
0.0,27.63,4.5,2.67,0.07501875468867218,0.0,0.0,0.6909227306826706,2.699784017278618,0.033534287867370005
6.5,27.63,4.5,2.67,0.07501875468867218,1.0,0.14130434782608695,0.6909227306826706,2.699784017278618,0.033534287867370005
16.5,27.63,4.5,2.67,0.07501875468867218,1.0,0.22916666666666666,0.6909227306826706,2.699784017278618,0.033534287867370005
53.0,27.63,4.5,2.67,0.07501875468867218,1.0,0.3464052287581699,0.6909227306826706,2.699784017278618,0.033534287867370005
0.0,27.63,4.5,7.67,0.07501875468867218,0.0,0.0,0.6909227306826706,2.699784017278618,0.0963325797538307
6.5,27.63,4.5,7.67,0.07501875468867218,0.0,0.14130434782608695,0.6909227306826706,2.699784017278618,0.0963325797538307
16.5,27.63,4.5,7.67,0.07501875468867218,1.0,0.22916666666666666,0.6909227306826706,2.699784017278618,0.0963325797538307
53.0,27.63,4.5,7.67,0.07501875468867218,1.0,0.3464052287581699,0.6909227306826706,2.699784017278618,0.0963325797538307
0.0,27.63,4.5,14.76,0.07501875468867218,0.0,0.0,0.6909227306826706,2.699784017278618,0.18538055764883193
6.5,27.63,4.5,14.76,0.07501875468867218,0.0,0.14130434782608695,0.6909227306826706,2.699784017278618,0.18538055764883193
16.5,27.63,4.5,14.76,0.07501875468867218,1.0,0.22916666666666666,0.6909227306826706,2.699784017278618,0.18538055764883193
53.0,27.63,4.5,14.76,0.07501875468867218,1.0,0.3464052287581699,0.6909227306826706,2.699784017278618,0.18538055764883193
0.0,27.63,4.5,11.01,0.07501875468867218,0.0,0.0,0.6909227306826706,2.699784017278618,0.13828183873398642
6.5,27.63,4.5,11.01,0.07501875468867218,1.0,0.14130434782608695,0.6909227306826706,2.699784017278618,0.13828183873398642
16.5,27.63,4.5,11.01,0.07501875468867218,1.0,0.22916666666666666,0.6909227306826706,2.699784017278618,0.13828183873398642
53.0,27.63,4.5,11.01,0.07501875468867218,1.0,0.3464052287581699,0.6909227306826706,2.699784017278618,0.13828183873398642
0.0,27.63,1.0,6.28,0.07501875468867218,0.0,0.0,0.6909227306826706,0.5999520038396928,0.07887465460939462
6.5,27.63,1.0,6.28,0.07501875468867218,1.0,0.14130434782608695,0.6909227306826706,0.5999520038396928,0.07887465460939462
16.5,27.63,1.0,6.28,0.07501875468867218,1.0,0.22916666666666666,0.6909227306826706,0.5999520038396928,0.07887465460939462
53.0,27.63,1.0,6.28,0.07501875468867218,1.0,0.3464052287581699,0.6909227306826706,0.5999520038396928,0.07887465460939462
4.5,22.17,11.0,8.91,0.016666666666666666,0.0,0.09782608695652174,0.55425,7.04,0.11190655614167294
5.0,22.17,11.0,8.91,0.016666666666666666,0.0,0.10869565217391304,0.55425,7.04,0.11190655614167294
8.0,22.17,11.0,8.91,0.016666666666666666,1.0,0.17391304347826086,0.55425,7.04,0.11190655614167294
75.5,22.17,11.0,8.91,0.016666666666666666,1.0,0.4289772727272727,0.55425,7.04,0.11190655614167294
76.5,22.17,11.0,8.91,0.016666666666666666,1.0,0.4346590909090909,0.55425,7.04,0.11190655614167294
4.5,22.17,15.0,32.29,0.016666666666666666,0.0,0.09782608695652174,0.55425,9.6,12.68762278978389
5.0,22.17,15.0,32.29,0.016666666666666666,1.0,0.10869565217391304,0.55425,9.6,12.68762278978389
8.0,22.17,15.0,32.29,0.016666666666666666,1.0,0.17391304347826086,0.55425,9.6,12.68762278978389
75.5,22.17,15.0,32.29,0.016666666666666666,1.0,0.4289772727272727,0.55425,9.6,12.68762278978389
76.5,22.17,15.0,32.29,0.016666666666666666,1.0,0.4346590909090909,0.55425,9.6,12.68762278978389
4.5,22.17,20.0,46.85,0.016666666666666666,0.0,0.09782608695652174,0.55425,10.797840431913617,91.06911447084232
5.0,22.17,20.0,46.85,0.016666666666666666,0.0,0.10869565217391304,0.55425,10.797840431913617,91.06911447084232
8.0,22.17,20.0,46.85,0.016666666666666666,1.0,0.17391304347826086,0.55425,10.797840431913617,91.06911447084232
75.5,22.17,20.0,46.85,0.016666666666666666,1.0,0.4289772727272727,0.55425,10.797840431913617,91.06911447084232
76.5,22.17,20.0,46.85,0.016666666666666666,1.0,0.4346590909090909,0.55425,10.797840431913617,91.06911447084232
4.5,22.17,22.5,139.74,0.016666666666666666,0.0,0.09782608695652174,0.55425,12.147570485902818,1256.654676258993
5.0,22.17,22.5,139.74,0.016666666666666666,0.0,0.10869565217391304,0.55425,12.147570485902818,1256.654676258993
8.0,22.17,22.5,139.74,0.016666666666666666,1.0,0.17391304347826086,0.55425,12.147570485902818,1256.654676258993
75.5,22.17,22.5,139.74,0.016666666666666666,1.0,0.4289772727272727,0.55425,12.147570485902818,1256.654676258993
76.5,22.17,22.5,139.74,0.016666666666666666,1.0,0.4346590909090909,0.55425,12.147570485902818,1256.654676258993
4.5,22.17,11.0,9.97,0.016666666666666666,0.0,0.09782608695652174,0.55425,7.04,0.1252197940216026
5.0,22.17,11.0,9.97,0.016666666666666666,0.0,0.10869565217391304,0.55425,7.04,0.1252197940216026
8.0,22.17,11.0,9.97,0.016666666666666666,1.0,0.17391304347826086,0.55425,7.04,0.1252197940216026
75.5,22.17,11.0,9.97,0.016666666666666666,1.0,0.4289772727272727,0.55425,7.04,0.1252197940216026
76.5,22.17,11.0,9.97,0.016666666666666666,1.0,0.4346590909090909,0.55425,7.04,0.1252197940216026
4.5,22.17,1.0,4.51,0.016666666666666666,0.0,0.09782608695652174,0.55425,0.5999520038396928,0.056644059281587535
5.0,22.17,1.0,4.51,0.016666666666666666,0.0,0.10869565217391304,0.55425,0.5999520038396928,0.056644059281587535
8.0,22.17,1.0,4.51,0.016666666666666666,1.0,0.17391304347826086,0.55425,0.5999520038396928,0.056644059281587535
75.5,22.17,1.0,4.51,0.016666666666666666,1.0,0.4289772727272727,0.55425,0.5999520038396928,0.056644059281587535
76.5,22.17,1.0,4.51,0.016666666666666666,1.0,0.4346590909090909,0.55425,0.5999520038396928,0.056644059281587535
4.5,22.17,45.0,108.52,0.016666666666666666,0.0,0.09782608695652174,0.55425,21.608643457382954,975.8992805755396
5.0,22.17,45.0,108.52,0.016666666666666666,0.0,0.10869565217391304,0.55425,21.608643457382954,975.8992805755396
8.0,22.17,45.0,108.52,0.016666666666666666,1.0,0.17391304347826086,0.55425,21.608643457382954,975.8992805755396
75.5,22.17,45.0,108.52,0.016666666666666666,1.0,0.4289772727272727,0.55425,21.608643457382954,975.8992805755396
76.5,22.17,45.0,108.52,0.016666666666666666,1.0,0.4346590909090909,0.55425,21.608643457382954,975.8992805755396
4.5,22.17,4.5,3.88,0.016666666666666666,0.0,0.09782608695652174,0.55425,2.699784017278618,0.04873147450389349
5.0,22.17,4.5,3.88,0.016666666666666666,0.0,0.10869565217391304,0.55425,2.699784017278618,0.04873147450389349
8.0,22.17,4.5,3.88,0.016666666666666666,1.0,0.17391304347826086,0.55425,2.699784017278618,0.04873147450389349
75.5,22.17,4.5,3.88,0.016666666666666666,1.0,0.4289772727272727,0.55425,2.699784017278618,0.04873147450389349
76.5,22.17,4.5,3.88,0.016666666666666666,1.0,0.4346590909090909,0.55425,2.699784017278618,0.04873147450389349
4.5,22.17,11.0,5.3,0.016666666666666666,0.0,0.09782608695652174,0.55425,7.04,0.06656618939964833
5.0,22.17,11.0,5.3,0.016666666666666666,1.0,0.10869565217391304,0.55425,7.04,0.06656618939964833
8.0,22.17,11.0,5.3,0.016666666666666666,1.0,0.17391304347826086,0.55425,7.04,0.06656618939964833
75.5,22.17,11.0,5.3,0.016666666666666666,1.0,0.4289772727272727,0.55425,7.04,0.06656618939964833
76.5,22.17,11.0,5.3,0.016666666666666666,1.0,0.4346590909090909,0.55425,7.04,0.06656618939964833
4.5,22.17,45.0,171.04,0.016666666666666666,0.0,0.09782608695652174,0.55425,21.608643457382954,1538.1294964028777
5.0,22.17,45.0,171.04,0.016666666666666666,1.0,0.10869565217391304,0.55425,21.608643457382954,1538.1294964028777
8.0,22.17,45.0,171.04,0.016666666666666666,1.0,0.17391304347826086,0.55425,21.608643457382954,1538.1294964028777
75.5,22.17,45.0,171.04,0.016666666666666666,1.0,0.4289772727272727,0.55425,21.608643457382954,1538.1294964028777
76.5,22.17,45.0,171.04,0.016666666666666666,1.0,0.4346590909090909,0.55425,21.608643457382954,1538.1294964028777
4.5,24.36,1.0,2.05,0.07501875468867218,0.0,0.09782608695652174,0.609,0.5999520038396928,0.025747299673448878
5.0,24.36,1.0,2.05,0.07501875468867218,0.0,0.10869565217391304,0.609,0.5999520038396928,0.025747299673448878
8.0,24.36,1.0,2.05,0.07501875468867218,0.0,0.17391304347826086,0.609,0.5999520038396928,0.025747299673448878
75.5,24.36,1.0,2.05,0.07501875468867218,1.0,0.4289772727272727,0.609,0.5999520038396928,0.025747299673448878
76.5,24.36,1.0,2.05,0.07501875468867218,1.0,0.4346590909090909,0.609,0.5999520038396928,0.025747299673448878
3.8,40.57,22.5,6.74,0.016666666666666666,0.0,0.08260869565217391,0.3043054305430543,12.147570485902818,0.08465209746294901
10.6,40.57,22.5,6.74,0.016666666666666666,1.0,0.23043478260869565,0.3043054305430543,12.147570485902818,0.08465209746294901
5.3,40.57,22.5,6.74,0.016666666666666666,1.0,0.11521739130434783,0.3043054305430543,12.147570485902818,0.08465209746294901
6.5,40.57,22.5,6.74,0.016666666666666666,1.0,0.14130434782608695,0.3043054305430543,12.147570485902818,0.08465209746294901
36.5,40.57,22.5,6.74,0.016666666666666666,1.0,0.238562091503268,0.3043054305430543,12.147570485902818,0.08465209746294901
4.5,24.36,1.0,1.18,0.07501875468867218,0.0,0.09782608695652174,0.609,0.5999520038396928,0.014820396885204722
5.0,24.36,1.0,1.18,0.07501875468867218,1.0,0.10869565217391304,0.609,0.5999520038396928,0.014820396885204722
8.0,24.36,1.0,1.18,0.07501875468867218,1.0,0.17391304347826086,0.609,0.5999520038396928,0.014820396885204722
75.5,24.36,1.0,1.18,0.07501875468867218,1.0,0.4289772727272727,0.609,0.5999520038396928,0.014820396885204722
76.5,24.36,1.0,1.18,0.07501875468867218,1.0,0.4346590909090909,0.609,0.5999520038396928,0.014820396885204722
3.8,40.57,11.0,1.92,0.016666666666666666,0.0,0.08260869565217391,0.3043054305430543,7.04,0.0241145440844009
10.6,40.57,11.0,1.92,0.016666666666666666,1.0,0.23043478260869565,0.3043054305430543,7.04,0.0241145440844009
5.3,40.57,11.0,1.92,0.016666666666666666,1.0,0.11521739130434783,0.3043054305430543,7.04,0.0241145440844009
6.5,40.57,11.0,1.92,0.016666666666666666,1.0,0.14130434782608695,0.3043054305430543,7.04,0.0241145440844009
36.5,40.57,11.0,1.92,0.016666666666666666,1.0,0.238562091503268,0.3043054305430543,7.04,0.0241145440844009
3.8,27.63,1.0,3.47,0.07501875468867218,0.0,0.08260869565217391,0.6909227306826706,0.5999520038396928,0.043582014569203714
10.6,27.63,1.0,3.47,0.07501875468867218,0.0,0.23043478260869565,0.6909227306826706,0.5999520038396928,0.043582014569203714
5.3,27.63,1.0,3.47,0.07501875468867218,1.0,0.11521739130434783,0.6909227306826706,0.5999520038396928,0.043582014569203714
6.5,27.63,1.0,3.47,0.07501875468867218,1.0,0.14130434782608695,0.6909227306826706,0.5999520038396928,0.043582014569203714
36.5,27.63,1.0,3.47,0.07501875468867218,1.0,0.238562091503268,0.6909227306826706,0.5999520038396928,0.043582014569203714
3.8,27.63,1.0,2.1,0.07501875468867218,0.0,0.08260869565217391,0.6909227306826706,0.5999520038396928,0.02637528259231349
10.6,27.63,1.0,2.1,0.07501875468867218,0.0,0.23043478260869565,0.6909227306826706,0.5999520038396928,0.02637528259231349
5.3,27.63,1.0,2.1,0.07501875468867218,1.0,0.11521739130434783,0.6909227306826706,0.5999520038396928,0.02637528259231349
6.5,27.63,1.0,2.1,0.07501875468867218,1.0,0.14130434782608695,0.6909227306826706,0.5999520038396928,0.02637528259231349
36.5,27.63,1.0,2.1,0.07501875468867218,1.0,0.238562091503268,0.6909227306826706,0.5999520038396928,0.02637528259231349
3.8,27.63,1.0,4.97,0.07501875468867218,0.0,0.08260869565217391,0.6909227306826706,0.5999520038396928,0.062421502135141915
10.6,27.63,1.0,4.97,0.07501875468867218,0.0,0.23043478260869565,0.6909227306826706,0.5999520038396928,0.062421502135141915
5.3,27.63,1.0,4.97,0.07501875468867218,0.0,0.11521739130434783,0.6909227306826706,0.5999520038396928,0.062421502135141915
6.5,27.63,1.0,4.97,0.07501875468867218,0.0,0.14130434782608695,0.6909227306826706,0.5999520038396928,0.062421502135141915
36.5,27.63,1.0,4.97,0.07501875468867218,1.0,0.238562091503268,0.6909227306826706,0.5999520038396928,0.062421502135141915
3.8,27.63,1.0,3.92,0.07501875468867218,0.0,0.08260869565217391,0.6909227306826706,0.5999520038396928,0.04923386083898518
10.6,27.63,1.0,3.92,0.07501875468867218,0.0,0.23043478260869565,0.6909227306826706,0.5999520038396928,0.04923386083898518
5.3,27.63,1.0,3.92,0.07501875468867218,1.0,0.11521739130434783,0.6909227306826706,0.5999520038396928,0.04923386083898518
6.5,27.63,1.0,3.92,0.07501875468867218,1.0,0.14130434782608695,0.6909227306826706,0.5999520038396928,0.04923386083898518
36.5,27.63,1.0,3.92,0.07501875468867218,1.0,0.238562091503268,0.6909227306826706,0.5999520038396928,0.04923386083898518
3.8,27.63,4.5,6.67,0.07501875468867218,0.0,0.08260869565217391,0.6909227306826706,2.699784017278618,0.08377292137653855
10.6,27.63,4.5,6.67,0.07501875468867218,0.0,0.23043478260869565,0.6909227306826706,2.699784017278618,0.08377292137653855
5.3,27.63,4.5,6.67,0.07501875468867218,1.0,0.11521739130434783,0.6909227306826706,2.699784017278618,0.08377292137653855
6.5,27.63,4.5,6.67,0.07501875468867218,1.0,0.14130434782608695,0.6909227306826706,2.699784017278618,0.08377292137653855
36.5,27.63,4.5,6.67,0.07501875468867218,1.0,0.238562091503268,0.6909227306826706,2.699784017278618,0.08377292137653855
3.8,27.63,4.5,6.67,0.07501875468867218,0.0,0.08260869565217391,0.6909227306826706,2.699784017278618,0.08377292137653855
10.6,27.63,4.5,6.67,0.07501875468867218,0.0,0.23043478260869565,0.6909227306826706,2.699784017278618,0.08377292137653855
5.3,27.63,4.5,6.67,0.07501875468867218,1.0,0.11521739130434783,0.6909227306826706,2.699784017278618,0.08377292137653855
6.5,27.63,4.5,6.67,0.07501875468867218,1.0,0.14130434782608695,0.6909227306826706,2.699784017278618,0.08377292137653855
36.5,27.63,4.5,6.67,0.07501875468867218,1.0,0.238562091503268,0.6909227306826706,2.699784017278618,0.08377292137653855
3.8,27.63,4.5,3.4,0.07501875468867218,0.0,0.08260869565217391,0.6909227306826706,2.699784017278618,0.042702838482793264
10.6,27.63,4.5,3.4,0.07501875468867218,0.0,0.23043478260869565,0.6909227306826706,2.699784017278618,0.042702838482793264
5.3,27.63,4.5,3.4,0.07501875468867218,0.0,0.11521739130434783,0.6909227306826706,2.699784017278618,0.042702838482793264
6.5,27.63,4.5,3.4,0.07501875468867218,1.0,0.14130434782608695,0.6909227306826706,2.699784017278618,0.042702838482793264
36.5,27.63,4.5,3.4,0.07501875468867218,1.0,0.238562091503268,0.6909227306826706,2.699784017278618,0.042702838482793264
3.8,61.44,1.0,2.88,0.07501875468867218,0.0,0.08260869565217391,0.46074240719910003,0.5999520038396928,0.03617181612660135
10.6,61.44,1.0,2.88,0.07501875468867218,0.0,0.23043478260869565,0.46074240719910003,0.5999520038396928,0.03617181612660135
5.3,61.44,1.0,2.88,0.07501875468867218,1.0,0.11521739130434783,0.46074240719910003,0.5999520038396928,0.03617181612660135
6.5,61.44,1.0,2.88,0.07501875468867218,1.0,0.14130434782608695,0.46074240719910003,0.5999520038396928,0.03617181612660135
36.5,61.44,1.0,2.88,0.07501875468867218,1.0,0.238562091503268,0.46074240719910003,0.5999520038396928,0.03617181612660135
3.8,38.2,1.0,2.94,0.14992503748125938,0.0,0.08260869565217391,0.9552388097024256,0.5999520038396928,0.03692539562923888
10.6,38.2,1.0,2.94,0.14992503748125938,0.0,0.23043478260869565,0.9552388097024256,0.5999520038396928,0.03692539562923888
5.3,38.2,1.0,2.94,0.14992503748125938,0.0,0.11521739130434783,0.9552388097024256,0.5999520038396928,0.03692539562923888
6.5,38.2,1.0,2.94,0.14992503748125938,1.0,0.14130434782608695,0.9552388097024256,0.5999520038396928,0.03692539562923888
36.5,38.2,1.0,2.94,0.14992503748125938,1.0,0.238562091503268,0.9552388097024256,0.5999520038396928,0.03692539562923888
3.8,38.2,1.0,2.4,0.14992503748125938,0.0,0.08260869565217391,0.9552388097024256,0.5999520038396928,0.030143180105501127
10.6,38.2,1.0,2.4,0.14992503748125938,0.0,0.23043478260869565,0.9552388097024256,0.5999520038396928,0.030143180105501127
