,PUMP_RATIO,Hourly_Rainfall_Weight,Impervious_Surface_Weight,SLOPE_AVG_Weight,HIGH_Weight,F_WEIGHT,FLOOD
0,4.11522633744856e-07,0.10434782608695652,0.4673415823022121,0.5999520038396928,0.045968349660889224,0.07501875468867217,0
1,4.11522633744856e-07,0.20869565217391303,0.4673415823022121,0.5999520038396928,0.045968349660889224,0.07501875468867217,0
2,4.11522633744856e-07,0.2597222222222222,0.4673415823022121,0.5999520038396928,0.045968349660889224,0.07501875468867217,1
3,4.11522633744856e-07,0.010869565217391304,0.4673415823022121,2.699784017278618,0.07221803566942979,0.07501875468867217,0
4,4.11522633744856e-07,0.10869565217391304,0.4673415823022121,2.699784017278618,0.07221803566942979,0.07501875468867217,1
5,4.11522633744856e-07,0.13043478260869565,0.4673415823022121,2.699784017278618,0.07221803566942979,0.07501875468867217,1
6,4.11522633744856e-07,0.2708333333333333,0.4673415823022121,2.699784017278618,0.07221803566942979,0.07501875468867217,1
7,4.11522633744856e-07,0.5382165605095541,0.4673415823022121,2.699784017278618,0.07221803566942979,0.07501875468867217,1
8,4.11522633744856e-07,0.010869565217391304,0.4673415823022121,2.699784017278618,0.07786988193921125,0.07501875468867217,0
9,4.11522633744856e-07,0.10869565217391304,0.4673415823022121,2.699784017278618,0.07786988193921125,0.07501875468867217,0
10,4.11522633744856e-07,0.13043478260869565,0.4673415823022121,2.699784017278618,0.07786988193921125,0.07501875468867217,1
11,4.11522633744856e-07,0.2708333333333333,0.4673415823022121,2.699784017278618,0.07786988193921125,0.07501875468867217,1
12,4.11522633744856e-07,0.5382165605095541,0.4673415823022121,2.699784017278618,0.07786988193921125,0.07501875468867217,1
13,4.11522633744856e-07,0.10434782608695652,0.4673415823022121,0.5999520038396928,0.045968349660889224,0.07501875468867217,0
14,4.11522633744856e-07,0.20869565217391303,0.4673415823022121,0.5999520038396928,0.045968349660889224,0.07501875468867217,1
15,4.11522633744856e-07,0.2597222222222222,0.4673415823022121,0.5999520038396928,0.045968349660889224,0.07501875468867217,1
16,4.11522633744856e-07,0.010869565217391304,0.4673415823022121,2.699784017278618,0.07912584777694046,0.07501875468867217,0
17,4.11522633744856e-07,0.10869565217391304,0.4673415823022121,2.699784017278618,0.07912584777694046,0.07501875468867217,0
18,4.11522633744856e-07,0.13043478260869565,0.4673415823022121,2.699784017278618,0.07912584777694046,0.07501875468867217,1
19,4.11522633744856e-07,0.2708333333333333,0.4673415823022121,2.699784017278618,0.07912584777694046,0.07501875468867217,1
20,4.11522633744856e-07,0.5382165605095541,0.4673415823022121,2.699784017278618,0.07912584777694046,0.07501875468867217,1
21,4.11522633744856e-07,0.010869565217391304,0.4673415823022121,0.5999520038396928,0.0805074101984426,0.07501875468867217,0
22,4.11522633744856e-07,0.10869565217391304,0.4673415823022121,0.5999520038396928,0.0805074101984426,0.07501875468867217,0
23,4.11522633744856e-07,0.13043478260869565,0.4673415823022121,0.5999520038396928,0.0805074101984426,0.07501875468867217,1
24,4.11522633744856e-07,0.2708333333333333,0.4673415823022121,0.5999520038396928,0.0805074101984426,0.07501875468867217,1
25,4.11522633744856e-07,0.5382165605095541,0.4673415823022121,0.5999520038396928,0.0805074101984426,0.07501875468867217,1
26,4.11522633744856e-07,0.010869565217391304,0.4673415823022121,0.5999520038396928,0.04307962823411203,0.07501875468867217,0
27,4.11522633744856e-07,0.10869565217391304,0.4673415823022121,0.5999520038396928,0.04307962823411203,0.07501875468867217,1
28,4.11522633744856e-07,0.13043478260869565,0.4673415823022121,0.5999520038396928,0.04307962823411203,0.07501875468867217,1
29,4.11522633744856e-07,0.2708333333333333,0.4673415823022121,0.5999520038396928,0.04307962823411203,0.07501875468867217,1
30,4.11522633744856e-07,0.5382165605095541,0.4673415823022121,0.5999520038396928,0.04307962823411203,0.07501875468867217,1
31,4.11522633744856e-07,0.0,0.4673415823022121,2.699784017278618,0.07912584777694046,0.07501875468867217,0
32,4.11522633744856e-07,0.14130434782608695,0.4673415823022121,2.699784017278618,0.07912584777694046,0.07501875468867217,0
33,4.11522633744856e-07,0.22916666666666666,0.4673415823022121,2.699784017278618,0.07912584777694046,0.07501875468867217,1
34,4.11522633744856e-07,0.3464052287581699,0.4673415823022121,2.699784017278618,0.07912584777694046,0.07501875468867217,1
35,4.11522633744856e-07,0.0,0.4673415823022121,0.5999520038396928,0.0805074101984426,0.07501875468867217,0
36,4.11522633744856e-07,0.14130434782608695,0.4673415823022121,0.5999520038396928,0.0805074101984426,0.07501875468867217,1
37,4.11522633744856e-07,0.22916666666666666,0.4673415823022121,0.5999520038396928,0.0805074101984426,0.07501875468867217,1
38,4.11522633744856e-07,0.3464052287581699,0.4673415823022121,0.5999520038396928,0.0805074101984426,0.07501875468867217,1
39,4.11522633744856e-07,0.0,0.4673415823022121,0.5999520038396928,0.04307962823411203,0.07501875468867217,0
40,4.11522633744856e-07,0.13478260869565217,0.4673415823022121,0.5999520038396928,0.04307962823411203,0.07501875468867217,0
41,4.11522633744856e-07,0.22916666666666666,0.4673415823022121,0.5999520038396928,0.04307962823411203,0.07501875468867217,1
42,4.11522633744856e-07,0.3464052287581699,0.4673415823022121,0.5999520038396928,0.04307962823411203,0.07501875468867217,1
43,4.11522633744856e-07,0.0,0.4673415823022121,0.5999520038396928,0.03918613413715147,0.07501875468867217,0
44,4.11522633744856e-07,0.14130434782608695,0.4673415823022121,0.5999520038396928,0.03918613413715147,0.07501875468867217,1
45,4.11522633744856e-07,0.22916666666666666,0.4673415823022121,0.5999520038396928,0.03918613413715147,0.07501875468867217,1
46,4.11522633744856e-07,0.3464052287581699,0.4673415823022121,0.5999520038396928,0.03918613413715147,0.07501875468867217,1
47,4.11522633744856e-07,0.0,0.4673415823022121,2.699784017278618,0.05626726953026878,0.07501875468867217,0
48,4.11522633744856e-07,0.14130434782608695,0.4673415823022121,2.699784017278618,0.05626726953026878,0.07501875468867217,1
49,4.11522633744856e-07,0.22916666666666666,0.4673415823022121,2.699784017278618,0.05626726953026878,0.07501875468867217,1
50,4.11522633744856e-07,0.3464052287581699,0.4673415823022121,2.699784017278618,0.05626726953026878,0.07501875468867217,1
51,4.11522633744856e-07,0.07608695652173914,0.4673415823022121,2.699784017278618,0.059030394373273044,0.07501875468867217,0
52,4.11522633744856e-07,0.18478260869565216,0.4673415823022121,2.699784017278618,0.059030394373273044,0.07501875468867217,0
53,4.11522633744856e-07,0.2549019607843137,0.4673415823022121,2.699784017278618,0.059030394373273044,0.07501875468867217,1
54,4.11522633744856e-07,0.4431818181818182,0.4673415823022121,2.699784017278618,0.059030394373273044,0.07501875468867217,1
55,4.11522633744856e-07,0.07608695652173914,0.4673415823022121,2.699784017278618,0.06631499623210249,0.07501875468867217,0
56,4.11522633744856e-07,0.18478260869565216,0.4673415823022121,2.699784017278618,0.06631499623210249,0.07501875468867217,1
57,4.11522633744856e-07,0.2549019607843137,0.4673415823022121,2.699784017278618,0.06631499623210249,0.07501875468867217,1
58,4.11522633744856e-07,0.4431818181818182,0.4673415823022121,2.699784017278618,0.06631499623210249,0.07501875468867217,1
59,4.11522633744856e-07,0.07608695652173914,0.4673415823022121,2.699784017278618,0.07083647324792765,0.07501875468867217,0
60,4.11522633744856e-07,0.18478260869565216,0.4673415823022121,2.699784017278618,0.07083647324792765,0.07501875468867217,0
61,4.11522633744856e-07,0.2549019607843137,0.4673415823022121,2.699784017278618,0.07083647324792765,0.07501875468867217,1
62,4.11522633744856e-07,0.4431818181818182,0.4673415823022121,2.699784017278618,0.07083647324792765,0.07501875468867217,1
63,4.11522633744856e-07,0.2597222222222222,0.4673415823022121,7.04,0.045968349660889224,0.07501875468867217,0
64,4.11522633744856e-07,0.10869565217391304,0.4673415823022121,12.147570485902818,0.07221803566942979,0.07501875468867217,0
65,4.11522633744856e-07,0.13043478260869565,0.4673415823022121,12.147570485902818,0.07221803566942979,0.07501875468867217,0
66,4.11522633744856e-07,0.2708333333333333,0.4673415823022121,12.147570485902818,0.07221803566942979,0.07501875468867217,0
67,4.11522633744856e-07,0.5382165605095541,0.4673415823022121,12.147570485902818,0.07221803566942979,0.07501875468867217,0
68,4.11522633744856e-07,0.13043478260869565,0.4673415823022121,7.04,0.07786988193921125,0.07501875468867217,0
69,4.11522633744856e-07,0.2708333333333333,0.4673415823022121,7.04,0.07786988193921125,0.07501875468867217,0
70,4.11522633744856e-07,0.5382165605095541,0.4673415823022121,7.04,0.07786988193921125,0.07501875468867217,0
71,4.11522633744856e-07,0.20869565217391303,0.4673415823022121,7.04,0.045968349660889224,0.07501875468867217,0
72,4.11522633744856e-07,0.2597222222222222,0.4673415823022121,7.04,0.045968349660889224,0.07501875468867217,0
73,4.11522633744856e-07,0.13043478260869565,0.4673415823022121,12.147570485902818,0.07912584777694046,0.07501875468867217,0
74,4.11522633744856e-07,0.2708333333333333,0.4673415823022121,12.147570485902818,0.07912584777694046,0.07501875468867217,0
75,4.11522633744856e-07,0.5382165605095541,0.4673415823022121,12.147570485902818,0.07912584777694046,0.07501875468867217,0
76,4.11522633744856e-07,0.13043478260869565,0.4673415823022121,12.147570485902818,0.0805074101984426,0.07501875468867217,0
77,4.11522633744856e-07,0.2708333333333333,0.4673415823022121,12.147570485902818,0.0805074101984426,0.07501875468867217,0
78,4.11522633744856e-07,0.5382165605095541,0.4673415823022121,12.147570485902818,0.0805074101984426,0.07501875468867217,0
79,4.11522633744856e-07,0.10869565217391304,0.4673415823022121,12.147570485902818,0.04307962823411203,0.07501875468867217,0
80,4.11522633744856e-07,0.13043478260869565,0.4673415823022121,12.147570485902818,0.04307962823411203,0.07501875468867217,0
81,4.11522633744856e-07,0.2708333333333333,0.4673415823022121,12.147570485902818,0.04307962823411203,0.07501875468867217,0
82,4.11522633744856e-07,0.5382165605095541,0.4673415823022121,12.147570485902818,0.04307962823411203,0.07501875468867217,0
83,4.11522633744856e-07,0.22916666666666666,0.4673415823022121,7.04,0.07912584777694046,0.07501875468867217,0
84,4.11522633744856e-07,0.3464052287581699,0.4673415823022121,7.04,0.07912584777694046,0.07501875468867217,0
85,4.11522633744856e-07,0.14130434782608695,0.4673415823022121,12.147570485902818,0.0805074101984426,0.07501875468867217,0
86,4.11522633744856e-07,0.22916666666666666,0.4673415823022121,12.147570485902818,0.0805074101984426,0.07501875468867217,0
87,4.11522633744856e-07,0.3464052287581699,0.4673415823022121,12.147570485902818,0.0805074101984426,0.07501875468867217,0
88,4.11522633744856e-07,0.22916666666666666,0.4673415823022121,2.699784017278618,0.04307962823411203,0.07501875468867217,0
89,4.11522633744856e-07,0.3464052287581699,0.4673415823022121,2.699784017278618,0.04307962823411203,0.07501875468867217,0
90,4.11522633744856e-07,0.14130434782608695,0.4673415823022121,21.608643457382954,0.03918613413715147,0.07501875468867217,0
91,4.11522633744856e-07,0.22916666666666666,0.4673415823022121,21.608643457382954,0.03918613413715147,0.07501875468867217,0
92,4.11522633744856e-07,0.3464052287581699,0.4673415823022121,21.608643457382954,0.03918613413715147,0.07501875468867217,0
93,4.11522633744856e-07,0.14130434782608695,0.4673415823022121,12.147570485902818,0.05626726953026878,0.07501875468867217,0
94,4.11522633744856e-07,0.22916666666666666,0.4673415823022121,12.147570485902818,0.05626726953026878,0.07501875468867217,0
95,4.11522633744856e-07,0.3464052287581699,0.4673415823022121,12.147570485902818,0.05626726953026878,0.07501875468867217,0
96,4.11522633744856e-07,0.2549019607843137,0.4673415823022121,7.04,0.059030394373273044,0.07501875468867217,0
97,4.11522633744856e-07,0.4431818181818182,0.4673415823022121,7.04,0.059030394373273044,0.07501875468867217,0
98,4.11522633744856e-07,0.18478260869565216,0.4673415823022121,12.147570485902818,0.06631499623210249,0.07501875468867217,0
99,4.11522633744856e-07,0.2549019607843137,0.4673415823022121,12.147570485902818,0.06631499623210249,0.07501875468867217,0
100,4.11522633744856e-07,0.4431818181818182,0.4673415823022121,12.147570485902818,0.06631499623210249,0.07501875468867217,0
101,4.11522633744856e-07,0.2549019607843137,0.4673415823022121,7.04,0.07083647324792765,0.07501875468867217,0
102,4.11522633744856e-07,0.4431818181818182,0.4673415823022121,7.04,0.07083647324792765,0.07501875468867217,0
103,0.1,0.08260869565217391,0.3043054305430543,7.04,0.0241145440844009,0.01666666666666667,0
104,0.1,0.23043478260869565,0.3043054305430543,7.04,0.0241145440844009,0.01666666666666667,1
105,0.1,0.11521739130434783,0.3043054305430543,7.04,0.0241145440844009,0.01666666666666667,1
106,0.1,0.14130434782608695,0.3043054305430543,7.04,0.0241145440844009,0.01666666666666667,1
107,0.1,0.238562091503268,0.3043054305430543,7.04,0.0241145440844009,0.01666666666666667,1
108,0.1,0.08260869565217391,0.3043054305430543,12.147570485902818,0.08465209746294901,0.01666666666666667,0
109,0.1,0.23043478260869565,0.3043054305430543,12.147570485902818,0.08465209746294901,0.01666666666666667,1
110,0.1,0.11521739130434783,0.3043054305430543,12.147570485902818,0.08465209746294901,0.01666666666666667,1
111,0.1,0.14130434782608695,0.3043054305430543,12.147570485902818,0.08465209746294901,0.01666666666666667,1
112,0.1,0.238562091503268,0.3043054305430543,12.147570485902818,0.08465209746294901,0.01666666666666667,1
113,0.1,0.23043478260869565,0.3043054305430543,21.608643457382954,0.0241145440844009,0.01666666666666667,0
114,0.1,0.11521739130434783,0.3043054305430543,21.608643457382954,0.0241145440844009,0.01666666666666667,0
115,0.1,0.14130434782608695,0.3043054305430543,21.608643457382954,0.0241145440844009,0.01666666666666667,0
116,0.1,0.238562091503268,0.3043054305430543,21.608643457382954,0.0241145440844009,0.01666666666666667,0
117,0.1,0.23043478260869565,0.3043054305430543,9.603841536614645,0.08465209746294901,0.01666666666666667,0
118,0.1,0.11521739130434783,0.3043054305430543,9.603841536614645,0.08465209746294901,0.01666666666666667,0
119,0.1,0.14130434782608695,0.3043054305430543,9.603841536614645,0.08465209746294901,0.01666666666666667,0
120,0.1,0.238562091503268,0.3043054305430543,9.603841536614645,0.08465209746294901,0.01666666666666667,0
121,1.982160555004955e-07,0.10652173913043479,0.43434570678665163,0.5999520038396928,0.037176588796784725,0.01666666666666667,0
122,1.982160555004955e-07,0.18478260869565216,0.43434570678665163,0.5999520038396928,0.037176588796784725,0.01666666666666667,0
123,1.982160555004955e-07,0.4222222222222222,0.43434570678665163,0.5999520038396928,0.037176588796784725,0.01666666666666667,1
124,1.982160555004955e-07,0.4477272727272727,0.43434570678665163,0.5999520038396928,0.037176588796784725,0.01666666666666667,1
125,1.982160555004955e-07,0.10652173913043479,0.43434570678665163,0.5999520038396928,0.037176588796784725,0.01666666666666667,0
126,1.982160555004955e-07,0.18478260869565216,0.43434570678665163,0.5999520038396928,0.037176588796784725,0.01666666666666667,0
127,1.982160555004955e-07,0.4222222222222222,0.43434570678665163,0.5999520038396928,0.037176588796784725,0.01666666666666667,1
128,1.982160555004955e-07,0.4477272727272727,0.43434570678665163,0.5999520038396928,0.037176588796784725,0.01666666666666667,1
129,1.982160555004955e-07,0.10652173913043479,0.43434570678665163,0.5999520038396928,0.037176588796784725,0.01666666666666667,0
130,1.982160555004955e-07,0.18478260869565216,0.43434570678665163,0.5999520038396928,0.037176588796784725,0.01666666666666667,0
131,1.982160555004955e-07,0.4222222222222222,0.43434570678665163,0.5999520038396928,0.037176588796784725,0.01666666666666667,1
132,1.982160555004955e-07,0.4477272727272727,0.43434570678665163,0.5999520038396928,0.037176588796784725,0.01666666666666667,1
133,1.982160555004955e-07,0.10652173913043479,0.43434570678665163,0.5999520038396928,0.032906304948505403,0.01666666666666667,0
134,1.982160555004955e-07,0.18478260869565216,0.43434570678665163,0.5999520038396928,0.032906304948505403,0.01666666666666667,0
135,1.982160555004955e-07,0.4222222222222222,0.43434570678665163,0.5999520038396928,0.032906304948505403,0.01666666666666667,1
136,1.982160555004955e-07,0.4477272727272727,0.43434570678665163,0.5999520038396928,0.032906304948505403,0.01666666666666667,1
137,1.982160555004955e-07,0.10652173913043479,0.43434570678665163,0.5999520038396928,0.019718663652348655,0.01666666666666667,0
138,1.982160555004955e-07,0.18478260869565216,0.43434570678665163,0.5999520038396928,0.019718663652348655,0.01666666666666667,0
139,1.982160555004955e-07,0.4222222222222222,0.43434570678665163,0.5999520038396928,0.019718663652348655,0.01666666666666667,1
140,1.982160555004955e-07,0.4477272727272727,0.43434570678665163,0.5999520038396928,0.019718663652348655,0.01666666666666667,1
141,1.982160555004955e-07,0.4222222222222222,0.43434570678665163,7.04,0.037176588796784725,0.01666666666666667,0
142,1.982160555004955e-07,0.4477272727272727,0.43434570678665163,7.04,0.037176588796784725,0.01666666666666667,0
143,1.982160555004955e-07,0.4222222222222222,0.43434570678665163,7.04,0.037176588796784725,0.01666666666666667,0
144,1.982160555004955e-07,0.4477272727272727,0.43434570678665163,7.04,0.037176588796784725,0.01666666666666667,0
145,1.982160555004955e-07,0.4222222222222222,0.43434570678665163,7.04,0.037176588796784725,0.01666666666666667,0
146,1.982160555004955e-07,0.4477272727272727,0.43434570678665163,7.04,0.037176588796784725,0.01666666666666667,0
147,1.982160555004955e-07,0.4222222222222222,0.43434570678665163,7.04,0.032906304948505403,0.01666666666666667,0
148,1.982160555004955e-07,0.4477272727272727,0.43434570678665163,7.04,0.032906304948505403,0.01666666666666667,0
149,1.982160555004955e-07,0.4222222222222222,0.43434570678665163,7.04,0.019718663652348655,0.01666666666666667,0
150,1.982160555004955e-07,0.4477272727272727,0.43434570678665163,7.04,0.019718663652348655,0.01666666666666667,0
151,0.1,0.03695652173913044,0.34330933093309335,21.608643457382954,12.298624754420432,0.1499250374812594,0
152,0.1,0.22391304347826088,0.34330933093309335,21.608643457382954,12.298624754420432,0.1499250374812594,0
153,0.1,0.2652173913043478,0.34330933093309335,21.608643457382954,12.298624754420432,0.1499250374812594,1
154,0.1,0.2222222222222222,0.34330933093309335,21.608643457382954,12.298624754420432,0.1499250374812594,1
155,0.1,0.010869565217391304,0.34330933093309335,0.5999520038396928,0.024365737251946747,0.1499250374812594,0
156,0.1,0.2608695652173913,0.34330933093309335,0.5999520038396928,0.024365737251946747,0.1499250374812594,0
157,0.1,0.4513888888888889,0.34330933093309335,0.5999520038396928,0.024365737251946747,0.1499250374812594,1
158,0.1,0.4005681818181818,0.34330933093309335,0.5999520038396928,0.024365737251946747,0.1499250374812594,1
159,0.1,0.010869565217391304,0.34330933093309335,0.5999520038396928,0.039939713639788994,0.1499250374812594,0
160,0.1,0.2608695652173913,0.34330933093309335,0.5999520038396928,0.039939713639788994,0.1499250374812594,0
161,0.1,0.4513888888888889,0.34330933093309335,0.5999520038396928,0.039939713639788994,0.1499250374812594,0
162,0.1,0.4005681818181818,0.34330933093309335,0.5999520038396928,0.039939713639788994,0.1499250374812594,1
163,0.1,0.2652173913043478,0.34330933093309335,2.699784017278618,12.298624754420432,0.1499250374812594,0
164,0.1,0.2222222222222222,0.34330933093309335,2.699784017278618,12.298624754420432,0.1499250374812594,0
165,0.1,0.4513888888888889,0.34330933093309335,2.699784017278618,0.024365737251946747,0.1499250374812594,0
166,0.1,0.4005681818181818,0.34330933093309335,2.699784017278618,0.024365737251946747,0.1499250374812594,0
167,0.1,0.4005681818181818,0.34330933093309335,2.699784017278618,0.039939713639788994,0.1499250374812594,0
168,0.1,0.0,0.34435943594359436,2.699784017278618,13.135559921414538,0.01666666666666667,0
169,0.1,0.14130434782608695,0.34435943594359436,2.699784017278618,13.135559921414538,0.01666666666666667,1
170,0.1,0.22916666666666666,0.34435943594359436,2.699784017278618,13.135559921414538,0.01666666666666667,1
171,0.1,0.3464052287581699,0.34435943594359436,2.699784017278618,13.135559921414538,0.01666666666666667,1
172,0.1,0.14130434782608695,0.34435943594359436,12.147570485902818,13.135559921414538,0.01666666666666667,0
173,0.1,0.22916666666666666,0.34435943594359436,12.147570485902818,13.135559921414538,0.01666666666666667,0
174,0.1,0.3464052287581699,0.34435943594359436,12.147570485902818,13.135559921414538,0.01666666666666667,0
175,2.399520095980803e-07,0.0,0.44266966629171345,2.699784017278618,0.11768399899522732,0.01666666666666667,0
176,2.399520095980803e-07,0.14130434782608695,0.44266966629171345,2.699784017278618,0.11768399899522732,0.01666666666666667,0
177,2.399520095980803e-07,0.22916666666666666,0.44266966629171345,2.699784017278618,0.11768399899522732,0.01666666666666667,0
178,2.399520095980803e-07,0.3464052287581699,0.44266966629171345,2.699784017278618,0.11768399899522732,0.01666666666666667,1
179,2.399520095980803e-07,0.0,0.44266966629171345,0.5999520038396928,0.09595579000251192,0.01666666666666667,0
180,2.399520095980803e-07,0.14130434782608695,0.44266966629171345,0.5999520038396928,0.09595579000251192,0.01666666666666667,1
181,2.399520095980803e-07,0.22916666666666666,0.44266966629171345,0.5999520038396928,0.09595579000251192,0.01666666666666667,1
182,2.399520095980803e-07,0.3464052287581699,0.44266966629171345,0.5999520038396928,0.09595579000251192,0.01666666666666667,1
183,2.399520095980803e-07,0.0,0.44266966629171345,1.7998560115190785,0.08201456920371766,0.01666666666666667,0
184,2.399520095980803e-07,0.14130434782608695,0.44266966629171345,1.7998560115190785,0.08201456920371766,0.01666666666666667,0
185,2.399520095980803e-07,0.22916666666666666,0.44266966629171345,1.7998560115190785,0.08201456920371766,0.01666666666666667,1
186,2.399520095980803e-07,0.3464052287581699,0.44266966629171345,1.7998560115190785,0.08201456920371766,0.01666666666666667,1
187,2.399520095980803e-07,0.0,0.44266966629171345,0.5999520038396928,0.05890479778950013,0.01666666666666667,0
188,2.399520095980803e-07,0.14130434782608695,0.44266966629171345,0.5999520038396928,0.05890479778950013,0.01666666666666667,1
189,2.399520095980803e-07,0.22916666666666666,0.44266966629171345,0.5999520038396928,0.05890479778950013,0.01666666666666667,1
190,2.399520095980803e-07,0.3464052287581699,0.44266966629171345,0.5999520038396928,0.05890479778950013,0.01666666666666667,1
191,2.399520095980803e-07,0.0,0.44266966629171345,0.5999520038396928,0.048982667671439335,0.01666666666666667,0
192,2.399520095980803e-07,0.14130434782608695,0.44266966629171345,0.5999520038396928,0.048982667671439335,0.01666666666666667,0
193,2.399520095980803e-07,0.22916666666666666,0.44266966629171345,0.5999520038396928,0.048982667671439335,0.01666666666666667,0
194,2.399520095980803e-07,0.3464052287581699,0.44266966629171345,0.5999520038396928,0.048982667671439335,0.01666666666666667,1
195,2.399520095980803e-07,0.0,0.44266966629171345,7.04,0.06455664405928158,0.01666666666666667,0
196,2.399520095980803e-07,0.14130434782608695,0.44266966629171345,7.04,0.06455664405928158,0.01666666666666667,0
